Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016200_08062023000786;P200131101;P200131101_1;A1;0;0;0;1000;1200;975
0090016200_08062023000786;P200131101;P200131101_1;A2;0;0;975;1000;1200;1905
0090016200_08062023000786;P200131101;P200131101_1;A3;0;0;1905;1000;1200;2835
0090016200_08062023000786;P200131101;P200131101_2;B1;0;1200;0;1000;2400;975
0090016200_08062023000786;P200131101;P200131101_2;B2;0;1200;975;1000;2400;1905
0090016200_08062023000786;P200131101;P200131101_2;B3;0;1200;1905;1000;2400;2835
0090016200_08062023000786;P200131101;P200131101_3;C1;1000;0;0;2000;1200;975
0090016200_08062023000786;P200131101;P200131101_3;C2;1000;0;975;2000;1200;1905
0090016200_08062023000786;P200131101;P200131101_3;C3;1000;0;1905;2000;1200;2835
0090016200_08062023000786;P200131101;P200131101_4;D1;1000;1200;0;2000;2400;975
0090016200_08062023000786;P200131101;P200131101_4;D2;1000;1200;975;2000;2400;1905
0090016200_08062023000786;P200131101;P200131101_4;D3;1000;1200;1905;2000;2400;2835
0090016200_08062023000786;P200131101;P200131101_5;E1;2000;0;0;3000;1200;975
0090016200_08062023000786;P200131101;P200131101_5;E2;2000;0;975;3000;1200;1905
0090016200_08062023000786;P200131101;P200131101_5;E3;2000;0;1905;3000;1200;2835
0090016200_08062023000786;P200131101;P200131101_6;F1;2000;1200;0;3000;2400;975
0090016200_08062023000786;P200131101;P200131101_6;F2;2000;1200;975;3000;2400;1905
0090016200_08062023000786;P200131101;P200131101_6;F3;2000;1200;1905;3000;2400;2835
0090016200_08062023000786;P200131101;P200131101_7;G1;3000;0;0;4000;1200;975
0090016200_08062023000786;P200131101;P200131101_7;G2;3000;0;975;4000;1200;1905
0090016200_08062023000786;P200131101;P200131101_7;G3;3000;0;1905;4000;1200;2835
0090016200_08062023024903;P200131101;P200131101_8;H1;3000;1206;0;4000;2406;975
0090016200_08062023024903;P200131101;P200131101_8;H2;3000;1206;975;4000;2406;1905
0090016200_08062023004249;P200131101;P200131101_9;I1;4000;0;0;5010;1206;285
0090016200_08062023018317;P200131101;P200131101_9;I2;4000;0;285;5010;1206;670
0090016200_08062023024903;P200131101;P200131101_10;J1;4000;1206;0;5000;2406;975
0090016200_08062023024903;P200131101;P200131101_10;J2;4000;1206;975;5000;2406;1905
0090016200_08062023024903;P200131101;P200131101_10;J3;4000;1206;1905;5000;2406;2835
0090016200_08062023035095;P200131101;P200131101_11;K1;5000;1206;0;6206;2216;385
0090016200_08062023009980;P200131101;P200131101_11;K2;5000;1206;385;6206;2216;1470
0090016200_08062023024440;P200131101;P200131101_11;K3;5000;1206;1470;6206;2216;2553
0090016200_08062023017993;P200131101;P200131101_12;L1;5010;0;0;6020;1206;385
0090016200_08062023019860;P200131101;P200131101_12;L2;5010;0;385;6020;1206;1566
0090016200_08062023024268;P200131101;P200131101_12;L3;5010;0;1566;6020;1206;2651
0090016200_08062023026790;P200131101;P200131101_13;M1;6206;0;0;7216;1206;1382
0090016200_08062023012510;P200131101;P200131101_13;M2;6206;0;1382;7216;1206;2563
0090016200_08062023014121;P200131101;P200131101_14;N1;6206;1206;0;7216;2412;1382
0090016200_08062023030678;P200131101;P200131101_14;N2;6206;1206;1382;7216;2412;2764
0090016200_08062023018763;P200131101;P200131101_15;O1;7216;0;0;8226;1206;1181
0090016200_08062023022997;P200131101;P200131101_15;O2;7216;0;1181;8226;1206;2366
0090016200_08062023014121;P200131101;P200131101_16;P1;7216;1206;0;8226;2412;1382
0090016200_08062023026790;P200131101;P200131101_16;P2;7216;1206;1382;8226;2412;2764
0090016200_08062023011317;P200131101;P200131101_17;Q1;8226;0;0;9236;1206;1382
0090016200_08062023009629;P200131101;P200131101_18;R1;8226;1206;0;9236;2412;1085
0090016200_08062023002896;P200131101;P200131101_18;R2;8226;1206;1085;9236;2412;1470
0090016200_08062023009743;P200131101;P200131101_18;R3;8226;1206;1470;9236;2412;2449
0090016200_08062023027204;P200131101;P200131101_18;R4;8226;1206;2449;9236;2412;2744
0090016200_08062023022480;P200131101;P200131101_19;S1;9236;0;0;10246;1206;385
0090016200_08062023006333;P200131101;P200131101_19;S2;9236;0;385;10246;1206;770
0090016200_08062023022933;P200131101;P200131101_19;S3;9236;0;770;10246;1206;1065
0090016200_08062023023401;P200131101;P200131101_19;S4;9236;0;1065;10246;1206;1360
0090016200_08062023025268;P200131101;P200131101_19;S5;9236;0;1360;10246;1206;1745
0090016200_08062023029925;P200131101;P200131101_19;S6;9236;0;1745;10246;1206;2230
0090016200_08062023034909;P200131101;P200131101_19;S7;9236;0;2230;10246;1206;2715
