Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P205356101;P205356101_1;A;0;0;0;1000;1200;2835
P205356101;P205356101_2;B;0;1240;0;1000;2440;2835
P205356101;P205356101_3;C;1000;1240;0;2000;2440;2835
P205356101;P205356101_4;D;1000;0;0;2000;1200;2835
P205356101;P205356101_5;E;2000;0;0;3000;1200;2835
P205356101;P205356101_6;F;2000;1240;0;3000;2440;2835
P205356101;P205356101_7;G;3000;1240;0;4000;2440;2835
P205356101;P205356101_8;H;3000;0;0;4000;1200;2835
P205356101;P205356101_9;I;4000;0;0;5000;1200;1905
P205356101;P205356101_10;J;4000;1234;0;5010;2440;485
P205356101;P205356101_11;K;5000;0;0;6600;1200;2865
P205356101;P205356101_12;L;5010;1234;0;6020;2440;2655
P205356101;P205356101_13;M;6020;1234;0;7030;2440;2655
P205356101;P205356101_14;N;6600;0;0;8200;1200;1455
P205356101;P205356101_15;O;7030;1234;0;8040;2440;2655
P205356101;P205356101_16;P;8040;1234;0;9050;2440;2655
P205356101;P205356101_17;Q;8200;0;0;9200;1200;2835
P205356101;P205356101_18;R;9050;1240;0;10050;2440;2835
P205356101;P205356101_19;S;9200;0;0;10200;1200;2835
P205356101;P205356101_20;T;10050;1234;0;11060;2440;2655
P205356101;P205356101_21;U;10200;0;0;11210;1206;2655
P205356101;P205356101_22;V;11060;1234;0;12070;2440;2170
P205356101;P205356101_23;W;11210;0;0;12220;1206;2170
P205356101;P205356101_24;X;12070;1240;0;13070;2440;2835
P205356101;P205356101_25;Y;12220;0;0;13220;1200;2835
