Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023004566;0002888802;;0090016200;G034E;403157577R;SLI---2112;1;1206;1010;485;35,560;0;GERB--0528_1206_1010;none;202307060000;202307241945;294;100
0090016200_08062023005232;0011618300;;0090016200;G034E;295M10902R;SLI---2112;2;1206;1010;1085;113,750;0;GERB--0528_1206_1010;none;202307060000;202307241945;10;100
0090016200_08062023005517;0011618300;;0090016200;G034E;295544206R;SLI---0901;3;1600;1200;750;136,000;45;GERB--1613_1600_1200;none;202307060000;202307241945;9;100
0090016200_08062023006042;0002888802;;0090016200;G034E;403152966R;SLI---0770;5;1200;1000;975;158,600;45;GERB--1213_1200_1000;none;202307060000;202307241945;4;100
0090016200_08062023006099;0011618300;;0090016200;G034E;215010803R;SLI---2112;1;1206;1010;485;57,695;0;GERB--0528_1206_1010;none;202307060000;202307241945;97;100
0090016200_08062023006528;0011618300;;0090016200;G034E;295531429R;SLI---0770;4;1200;1000;975;145,860;45;GERB--1213_1200_1000;none;202307060000;202307241945;8;100
0090016200_08062023006990;0011618300;;0090016200;G034E;217410282R;SLI---2112;1;1206;1010;1085;126,350;0;GERB--0528_1206_1010;none;202307060000;202307241945;15;100
0090016200_08062023013941;0011618300;;0090016200;G034E;215014582R;SLI---2112;5;1206;1010;1085;110,750;0;GERB--0528_1206_1010;none;202307060000;202307241945;12;100
0090016200_08062023016134;0011618300;;0090016200;G034E;295Y76335R;SLI---2112;1;1206;1010;1085;142,400;0;GERB--0528_1206_1010;none;202307060000;202307241945;21;100
0090016200_08062023020057;0002888802;;0090016200;G034E;403154116R;SLI---0770;9;1200;1000;975;159,944;45;GERB--1213_1200_1000;none;202307060000;202307241945;6;100
0090016200_08062023020630;0011618300;;0090016200;G034E;217416472R;SLI---2112;2;1206;1010;1085;151,100;0;GERB--0528_1206_1010;none;202307060000;202307241945;24;100
0090016200_08062023020731;0011618300;;0090016200;G034E;924005269R;SLI---2112;2;1206;1010;1085;121,625;0;GERB--0528_1206_1010;none;202307060000;202307241945;12;100
0090016200_08062023021977;0011618300;;0090016200;G034E;110604003R;SLI---2112;1;1206;1010;1085;138,050;0;GERB--0528_1206_1010;none;202307060000;202307241945;18;100
0090016200_08062023022440;0002888802;;0090016200;G034E;403157112R;SLI---0770;3;1200;1000;975;198,152;45;GERB--1213_1200_1000;none;202307060000;202307241945;8;100
0090016200_08062023026426;0011618300;;0090016200;G034E;295X43582R;SLI---0770;7;1200;1000;975;149,220;45;GERB--1213_1200_1000;none;202307060000;202307241945;15;100
0090016200_08062023026963;0011618300;;0090016200;G034E;295543807R;SLI---0770;5;1200;1000;975;135,120;45;GERB--1213_1200_1000;none;202307060000;202307241945;9;100
0090016200_08062023027534;0002888802;;0090016200;G034E;403153918R;SLI---0770;6;1200;1000;975;161,200;45;GERB--1213_1200_1000;none;202307060000;202307241945;5;100
0090016200_08062023028845;0011618300;;0090016200;G034E;217417296R;SLI---2112;1;1206;1010;1085;148,850;0;GERB--0528_1206_1010;none;202307060000;202307241945;22;100
0090016200_08062023030039;0011618300;;0090016200;G034E;295537814R;SLI---0901;3;1600;1200;750;131,250;45;GERB--1613_1600_1200;none;202307060000;202307241945;8;100
0090016200_08062023030589;0011618300;;0090016200;G034E;295M10492R;SLI---2112;2;1206;1010;485;56,750;0;GERB--0528_1206_1010;none;202307060000;202307241945;18;100
0090016200_08062023030807;0002888802;;0090016200;G034E;403158467R;SLI---0770;3;1200;1000;975;198,168;45;GERB--1213_1200_1000;none;202307060000;202307241945;9;100
0090016200_08062023031806;0011618300;;0090016200;G034E;217411818R;SLI---2112;2;1206;1010;1085;85,100;0;GERB--0528_1206_1010;none;202307060000;202307241945;22;100
0090016200_08062023032414;0011618300;;0090016200;G034E;295Y82024R;SLI---2112;1;1206;1010;485;65,800;0;GERB--0528_1206_1010;none;202307060000;202307241945;46;100
0090016200_08062023033594;0011618300;;0090016200;G034E;295532763R;SLI---2112;2;1206;1010;485;64,500;0;GERB--0528_1206_1010;none;202307060000;202307241945;28;100
0090016200_08062023033895;0011618300;;0090016200;G034E;140532008R;SLI---2112;4;1206;1010;1085;125,300;0;GERB--0528_1206_1010;none;202307060000;202307241945;12;100
