Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023002098;0041832901;;0090016200;G034E;296904592R;SLI---2112;5;1206;1010;1185;345,150;0;GERB--0528_1206_1010;none;202307170000;202308181330;53;100
0090016200_08062023004137;0041681300;;0090016200;G034E;474012820R;SLI---2112;1;1206;1010;485;35,520;0;GERB--0528_1206_1010;none;202307170000;202308181330;158;100
0090016200_08062023007523;0042259201;;0090016200;G034E;964009650R;SLI---2112;1;1206;1010;1085;188,225;0;GERB--0528_1206_1010;none;202307170000;202308181330;7;100
0090016200_08062023007924;0042259201;;0090016200;G034E;964000528R;SLI---2112;1;1206;1010;1085;203,525;0;GERB--0528_1206_1010;none;202307170000;202308181330;15;100
0090016200_08062023009105;0041647900;;0090016200;G034E;391019211R;SLI---0770;1;1200;1000;975;565,700;45;GERB--1213_1200_1000;none;202307170000;202308181330;32;2
0090016200_08062023010032;0041647900;;0090016200;G034E;391012238R;SLI---0770;2;1200;1000;975;558,000;45;GERB--1213_1200_1000;none;202307170000;202308181330;30;2
0090016200_08062023010117;0041681300;;0090016200;G034E;472388712R;SLI---2112;1;1206;1010;485;38,400;0;GERB--0528_1206_1010;none;202307170000;202308181330;102;100
0090016200_08062023010447;0042259201;;0090016200;G034E;964009463R;SLI---2112;1;1206;1010;1085;188,225;0;GERB--0528_1206_1010;none;202307170000;202308181330;8;100
0090016200_08062023011787;0042259201;;0090016200;G034E;964015967R;SLI---2112;1;1206;1010;485;67,750;0;GERB--0528_1206_1010;none;202307170000;202308181330;37;100
0090016200_08062023012193;0041647900;;0090016200;G034E;391004529R;SLI---0770;5;1200;1000;975;618,200;45;GERB--1213_1200_1000;none;202307170000;202308181330;29;2
0090016200_08062023012377;0040771302;;0090016200;G034E;241377719R;SLI---2112;1;1206;1010;385;127,900;0;GERB--0528_1206_1010;none;202307170000;202308181330;29;100
