Supplier code;Supplier loading order;Supplier dock;Supplier dock loading order;Plant code;Plant dock;Plant dock loading order;Product code;Arrival time;Id truck;Length;Width;Height;Max weight;Stack with multiple docks;Max density;Max weight on the bottom item in stacks;Cost;EMmm;EMmr;CM;CJfm;CJfc;CJfh;EM;EJhr;EJcr;EJeh
0000679301;1;;1;0090016900;169GB-20;1;8200665427;202306291250;P180069013;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;8200665428;202306291250;P180069013;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;821005569R;202306291250;P180069013;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;760334234R;202306291250;P180069013;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;760335045R;202306291250;P180069013;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;901007631R;202306291250;P180069013;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;774330003R;202306291250;P180069013;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;8200784277;202306291250;P180069013;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;774330002R;202306291250;P180069013;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;774330001R;202306291250;P180069013;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;821007012R;202306291250;P180069013;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;901001655R;202306291250;P180069013;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;901008702R;202306291250;P180069013;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;821005881R;202306291250;P180069013;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;901006502R;202306291250;P180069013;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;821014064R;202306291250;P180069013;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
