Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P199730301;P199730301_1;A;0;0;0;1000;1200;2932
P199730301;P199730301_2;B;0;1200;0;1000;2400;2835
P199730301;P199730301_3;C;1000;0;0;2000;1200;2835
P199730301;P199730301_4;D;1000;1200;0;2000;2400;2835
P199730301;P199730301_5;E;2000;0;0;3000;1200;2835
P199730301;P199730301_6;F;2000;1200;0;3000;2400;2872
P199730301;P199730301_7;G;3000;0;0;4600;1200;2835
P199730301;P199730301_8;H;3000;1200;0;4200;2200;2835
P199730301;P199730301_9;I;4200;1400;0;5400;2400;2754
P199730301;P199730301_10;J;4600;0;0;5600;1200;2835
P199730301;P199730301_11;K;5400;1200;0;6400;2400;2160
P199730301;P199730301_12;L;5600;0;0;7200;1200;2835
P199730301;P199730301_13;M;6400;1200;0;7400;2400;2835
P199730301;P199730301_14;N;7200;0;0;8200;1200;2835
P199730301;P199730301_15;O;7400;1200;0;8400;2400;2340
P199730301;P199730301_16;P;8200;0;0;9800;1200;2835
P199730301;P199730301_17;Q;8400;1200;0;10300;2400;2160
P199730301;P199730301_18;R;9800;0;0;10800;1200;2835
P199730301;P199730301_19;S;10300;1200;0;11300;2400;2835
P199730301;P199730301_20;T;10800;0;0;11800;1200;2932
P199730301;P199730301_21;U;11300;1200;0;12900;2400;2835
P199730301;P199730301_22;V;11800;0;0;12800;1200;2835
P199730301;P199730301_23;W;12800;0;0;13800;1200;2804
P199730301;P199730301_24;X;12900;1200;0;13900;2400;2872
P199730301;P199730301_25;Y;13900;0;0;14900;1200;2865
P199730301;P199730301_26;Z;13900;1200;0;14900;2400;1536
