Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023001208;0040741601;;0090016200;G034E;788128344R;SLI---2112;1;1206;1010;385;25,956;0;GERB--0528_1206_1010;none;202306160000;202306201530;1;100
0090016200_08062023003111;0040741601;;0090016200;G034E;850458860R;SLI---2112;2;1206;1010;1085;187,640;0;GERB--0528_1206_1010;none;202306160000;202306201530;13;100
0090016200_08062023003528;0040741601;;0090016200;G034E;850457094R;SLI---2112;1;1206;1010;1085;147,800;0;GERB--0528_1206_1010;none;202306160000;202306201530;8;100
0090016200_08062023005372;0040741601;;0090016200;G043G;850443267R;SLI---2112;7;1206;1010;1085;91,520;0;GERB--0528_1206_1010;none;202306160000;202306201530;3;100
0090016200_08062023006370;0040741601;;0090016200;G034E;296562037R;SLI---2112;1;1206;1010;485;51,840;0;GERB--0528_1206_1010;none;202306160000;202306201530;18;100
0090016200_08062023007741;0040741601;;0090016200;G043G;850457362R;SLI---2112;7;1206;1010;1085;91,520;0;GERB--0528_1206_1010;none;202306160000;202306201530;3;100
0090016200_08062023008510;0040741601;;0090016200;G043G;850455722R;SLI---2112;3;1206;1010;1085;95,000;0;GERB--0528_1206_1010;none;202306160000;202306201530;3;100
0090016200_08062023010484;0040741601;;0090016200;G034E;850456903R;SLI---2112;1;1206;1010;1085;153,800;0;GERB--0528_1206_1010;none;202306160000;202306201530;10;100
0090016200_08062023011025;0040741601;;0090016200;G034E;850444313R;SLI---2112;1;1206;1010;1085;153,080;0;GERB--0528_1206_1010;none;202306160000;202306201530;10;100
0090016200_08062023012164;0040741601;;0090016200;G034E;850445092R;SLI---2112;1;1206;1010;1085;148,280;0;GERB--0528_1206_1010;none;202306160000;202306201530;8;100
0090016200_08062023012833;0040741601;;0090016200;G034E;625265199R;SLI---2112;1;1206;1010;1185;278,400;0;GERB--0528_1206_1010;none;202306160000;202306201530;58;100
0090016200_08062023013049;0040741601;;0090016200;G034E;296562037R;SLI---2112;1;1206;1010;485;59,512;0;GERB--0528_1206_1010;none;202306160000;202306201530;55;100
0090016200_08062023015287;0040741601;;0090016200;G043G;850423783R;SLI---0770;34;1200;1000;975;153,355;45;GERB--1213_1200_1000;none;202306160000;202306201530;4;100
0090016200_08062023020037;0040741601;;0090016200;G034E;850465343R;SLI---2112;1;1206;1010;1085;191,180;0;GERB--0528_1206_1010;none;202306160000;202306201530;24;100
0090016200_08062023023033;0040741601;;0090016200;G034E;850448004R;SLI---2112;2;1206;1010;1085;187,640;0;GERB--0528_1206_1010;none;202306160000;202306201530;13;100
0090016200_08062023024973;0040741601;;0090016200;G034E;850452653R;SLI---2112;1;1206;1010;485;71,484;0;GERB--0528_1206_1010;none;202306160000;202306201530;86;100
0090016200_08062023025835;0040741601;;0090016200;G043G;850449302R;SLI---2112;3;1206;1010;1085;95,000;0;GERB--0528_1206_1010;none;202306160000;202306201530;3;100
0090016200_08062023028780;0040741601;;0090016200;G034E;850471632R;SLI---2112;1;1206;1010;1085;191,180;0;GERB--0528_1206_1010;none;202306160000;202306201530;24;100
0090016200_08062023031349;0040741601;;0090016200;G034E;622206604R;SLI---2112;1;1206;1010;485;33,560;0;GERB--0528_1206_1010;none;202306160000;202306201530;19;100
0090016200_08062023031458;0040741601;;0090016200;G034E;296562037R;SLI---2112;1;1206;1010;485;79,156;0;GERB--0528_1206_1010;none;202306160000;202306201530;96;100
0090016200_08062023031918;0040741601;;0090016200;G034E;622212979R;SLI---2112;1;1206;1010;485;90,200;0;GERB--0528_1206_1010;none;202306160000;202306201530;19;100
