Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P200037401;P200037401_1;A;0;0;0;1600;1200;2865
P200037401;P200037401_2;B;0;1240;0;1600;2440;2700
P200037401;P200037401_3;C;1600;1240;0;3500;2440;2865
P200037401;P200037401_4;D;1600;0;0;3200;1200;2700
P200037401;P200037401_5;E;3200;0;0;4800;1200;2700
P200037401;P200037401_6;F;3500;1240;0;5100;2440;2700
P200037401;P200037401_7;G;4800;0;0;6400;1200;2865
P200037401;P200037401_8;H;5100;1240;0;6700;2440;2865
P200037401;P200037401_9;I;6400;0;0;8000;1200;2520
P200037401;P200037401_10;J;6700;1240;0;8300;2440;2865
P200037401;P200037401_11;K;8000;0;0;9000;1200;2835
P200037401;P200037401_12;L;8300;1240;0;9900;2440;2700
P200037401;P200037401_13;M;9000;0;0;10000;1200;1905
P200037401;P200037401_14;N;9900;1240;0;11500;2440;2865
P200037401;P200037401_15;O;10000;0;0;11600;1200;2865
P200037401;P200037401_16;P;11500;1240;0;13100;2440;2700
P200037401;P200037401_17;Q;11600;0;0;13200;1200;2700
