Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023002054;0024979000;;0090016200;G094R;763918652R;SLI---1200;2;1600;1200;930;285,300;45;GERB--1613_1600_1200;none;202307110000;202307191515;6;100
0090016200_08062023003051;0024979000;;0090016200;G094R;763901213R;SLI---1101;2;1900;1200;750;317,080;45;GERB--0109_1900_1200;none;202307110000;202307191515;8;100
0090016200_08062023004431;0024979000;;0090016200;G094R;743702698R;SLI---0901;7;1600;1200;750;218,255;45;GERB--1613_1600_1200;none;202307110000;202307190545;4;100
0090016200_08062023004522;0024979000;;0090016200;G094R;763911209R;SLI---1200;1;1600;1200;930;283,480;45;GERB--1613_1600_1200;none;202307110000;202307191515;6;100
0090016200_08062023005042;0024979000;;0090016200;G094R;756527806R;SLI---0770;3;1200;1000;975;329,480;45;GERB--1213_1200_1000;none;202307110000;202307191515;4;100
0090016200_08062023005410;0024979000;;0090016200;G094R;763911209R;SLI---1200;1;1600;1200;930;283,480;45;GERB--1613_1600_1200;none;202307120000;202307200545;6;100
0090016200_08062023008370;0024979000;;0090016200;G094R;763900819R;SLI---1200;2;1600;1200;930;283,060;45;GERB--1613_1600_1200;none;202307110000;202307191515;6;100
0090016200_08062023010072;0024979000;;0090016200;G094R;763901213R;SLI---1101;1;1900;1200;750;317,080;45;GERB--0109_1900_1200;none;202307110000;202307190545;8;100
0090016200_08062023010184;0024979000;;0090016200;G094R;756527806R;SLI---0770;2;1200;1000;975;329,480;45;GERB--1213_1200_1000;none;202307110000;202307190545;4;100
0090016200_08062023011530;0024979000;;0090016200;G094R;763917657R;SLI---1101;1;1900;1200;750;317,680;45;GERB--0109_1900_1200;none;202307110000;202307190545;8;100
0090016200_08062023014677;0024979000;;0090016200;G094R;763918652R;SLI---1200;2;1600;1200;930;285,300;45;GERB--1613_1600_1200;none;202307110000;202307190545;6;100
0090016200_08062023015036;0024979000;;0090016200;G094R;763908565R;SLI---0901;1;1600;1200;750;220,248;45;GERB--1613_1600_1200;none;202307110000;202307191515;5;100
0090016200_08062023015838;0024979000;;0090016200;G094R;756102769R;SLI---1200;3;1600;1200;930;476,250;45;GERB--1613_1600_1200;none;202307110000;202307190545;9;100
0090016200_08062023016044;0024979000;;0090016200;G094R;763906340R;SLI---1200;2;1600;1200;930;283,550;45;GERB--1613_1600_1200;none;202307110000;202307191515;6;100
0090016200_08062023017743;0024979000;;0090016200;G094R;743702698R;SLI---0901;3;1600;1200;750;218,255;45;GERB--1613_1600_1200;none;202307120000;202307200545;4;100
0090016200_08062023020293;0024979000;;0090016200;G094R;763917784R;SLI---0901;3;1600;1200;750;220,320;45;GERB--1613_1600_1200;none;202307110000;202307191515;6;100
0090016200_08062023021171;0024979000;;0090016200;G094R;743705386R;SLI---0901;1;1600;1200;750;229,665;45;GERB--1613_1600_1200;none;202307110000;202307190545;4;100
0090016200_08062023023242;0024979000;;0090016200;G094R;763917784R;SLI---0901;2;1600;1200;750;220,320;45;GERB--1613_1600_1200;none;202307110000;202307190545;6;100
0090016200_08062023025186;0024979000;;0090016200;G094R;763900819R;SLI---1200;2;1600;1200;930;283,060;45;GERB--1613_1600_1200;none;202307110000;202307190545;6;100
0090016200_08062023025538;0024979000;;0090016200;G094R;743702698R;SLI---0901;9;1600;1200;750;218,255;45;GERB--1613_1600_1200;none;202307110000;202307191515;4;100
0090016200_08062023029523;0024979000;;0090016200;G094R;743705386R;SLI---0901;1;1600;1200;750;229,665;45;GERB--1613_1600_1200;none;202307110000;202307191515;4;100
0090016200_08062023032509;0024979000;;0090016200;G094R;763906340R;SLI---1200;2;1600;1200;930;283,550;45;GERB--1613_1600_1200;none;202307110000;202307190545;6;100
0090016200_08062023034806;0024979000;;0090016200;G094R;756102769R;SLI---1200;6;1600;1200;930;476,250;45;GERB--1613_1600_1200;none;202307110000;202307191515;9;100
