Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P233730401;P233730401_1;A;0;0;0;1000;1200;2835
P233730401;P233730401_2;B;0;1300;0;1000;2500;2835
P233730401;P233730401_3;C;1000;1300;0;2000;2500;2835
P233730401;P233730401_4;D;1000;0;0;2000;1200;2835
P233730401;P233730401_5;E;2000;0;0;3600;1200;2700
P233730401;P233730401_6;F;2000;1300;0;3600;2500;2700
P233730401;P233730401_7;G;3600;1300;0;5200;2500;2700
P233730401;P233730401_8;H;3600;0;0;5200;1200;2700
P233730401;P233730401_9;I;5200;0;0;6800;1200;2700
P233730401;P233730401_10;J;5200;1300;0;6800;2500;2700
P233730401;P233730401_11;K;6800;1300;0;8400;2500;2700
P233730401;P233730401_12;L;6800;0;0;7800;1200;2872
P233730401;P233730401_13;M;7800;0;0;8800;1200;2835
P233730401;P233730401_14;N;8400;1300;0;9400;2500;2835
P233730401;P233730401_15;O;8800;0;0;9800;1200;2835
P233730401;P233730401_16;P;9400;1300;0;10400;2500;2835
P233730401;P233730401_17;Q;9800;0;0;11400;1200;2700
P233730401;P233730401_18;R;10400;1300;0;12000;2500;2700
P233730401;P233730401_19;S;11400;0;0;13000;1200;2700
P233730401;P233730401_20;T;12000;1300;0;13600;2500;2700
P233730401;P233730401_21;U;13000;0;0;14600;1200;2700
P233730401;P233730401_22;V;13600;1300;0;14600;2500;975
