Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_14062023009856;0029350210;;0090016200;G024G1;638456067R;SLI---0770;8;1200;1000;975;167,240;45;GERB--1213_1200_1000;none;202307180000;202307251600;3;100
0090016200_14062023010044;0029350210;;0090016200;G024G1;638422790R;SLI---0770;8;1200;1000;975;155,080;45;GERB--1213_1200_1000;none;202307180000;202307251600;3;100
0090016200_14062023016440;0027797100;;0090016200;G024G1;921004063R;SFDA--9160;9;1200;1000;975;191,640;45;GERB--1213_1200_1000;none;202307180000;202307251600;9;100
0090016200_14062023017836;0029350210;;0090016200;G024G1;767493785R;SLI---1200;4;1600;1200;930;193,360;45;GERB--1613_1600_1200;none;202307180000;202307251600;6;100
0090016200_14062023020994;0029350210;;0090016200;G024G1;767494482R;SLI---1200;3;1600;1200;930;192,400;45;GERB--1613_1600_1200;none;202307180000;202307251600;6;100
0090016200_14062023021156;0029350210;;0090016200;G024G1;767482258R;SLI---1200;6;1600;1200;930;190,000;45;GERB--1613_1600_1200;none;202307180000;202307251600;6;100
0090016200_14062023023892;0027797100;;0090016200;G024G1;921004575R;SFDA--9759;13;1200;1000;975;198,120;45;GERB--1213_1200_1000;none;202307180000;202307251600;11;100
0090016200_14062023026829;0029350210;;0090016200;G024G1;638433809R;SLI---0770;8;1200;1000;975;155,720;45;GERB--1213_1200_1000;none;202307180000;202307251600;3;100
0090016200_14062023031157;0029350210;;0090016200;G024G1;638444133R;SLI---0770;8;1200;1000;975;166,440;45;GERB--1213_1200_1000;none;202307180000;202307251600;3;100
0090016200_14062023033609;0029350210;;0090016200;G024G1;767481289R;SLI---1200;2;1600;1200;930;190,960;45;GERB--1613_1600_1200;none;202307180000;202307251600;6;100
0090016200_14062023033904;0027797100;;0090016200;G024G1;921004575R;SFDA--9759;1;1200;1000;975;198,120;45;GERB--1213_1200_1000;none;202307210000;202307281600;11;100
