Supplier code;Supplier loading order;Supplier dock;Supplier dock loading order;Plant code;Plant dock;Plant dock loading order;Product code;Arrival time;Id truck;Length;Width;Height;Max weight;Stack with multiple docks;Max density;Max weight on the bottom item in stacks;Cost;EMmm;EMmr;CM;CJfm;CJfc;CJfh;EM;EJhr;EJcr;EJeh
0029350210;1;;1;0090016200;G024G1;1;638433809R;202307251600;P206037103;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0029350210;1;;1;0090016200;G024G1;1;638444133R;202307251600;P206037103;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027797100;2;;2;0090016200;G024G1;1;921004063R;202307251600;P206037103;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0029350210;1;;1;0090016200;G024G1;1;767482258R;202307251600;P206037103;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0027797100;2;;2;0090016200;G024G1;1;921004575R;202307251600;P206037103;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0029350210;1;;1;0090016200;G024G1;1;767481289R;202307251600;P206037103;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0029350210;1;;1;0090016200;G024G1;1;767493785R;202307251600;P206037103;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0029350210;1;;1;0090016200;G024G1;1;638422790R;202307251600;P206037103;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0029350210;1;;1;0090016200;G024G1;1;767494482R;202307251600;P206037103;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0029350210;1;;1;0090016200;G024G1;1;638456067R;202307251600;P206037103;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
