Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P209730301;P209730301_1;A;0;0;0;1000;1200;2835
P209730301;P209730301_2;B;0;1300;0;1000;2500;2865
P209730301;P209730301_3;C;1000;0;0;2000;1200;2573
P209730301;P209730301_4;D;1000;1300;0;2200;2300;2835
P209730301;P209730301_5;E;2000;0;0;3000;1200;2835
P209730301;P209730301_6;F;2200;1300;0;3200;2500;2835
P209730301;P209730301_7;G;3000;0;0;4000;1200;2385
P209730301;P209730301_8;H;3200;1300;0;4200;2500;2865
P209730301;P209730301_9;I;4000;0;0;5000;1200;2818
P209730301;P209730301_10;J;4200;1300;0;5200;2500;2432
P209730301;P209730301_11;K;5000;100;0;6600;1300;2835
P209730301;P209730301_12;L;5200;1300;0;6200;2500;459
P209730301;P209730301_13;M;6200;1300;0;8100;2500;2865
P209730301;P209730301_14;N;6600;100;0;8200;1300;2835
P209730301;P209730301_15;O;8100;1300;0;9700;2500;2835
P209730301;P209730301_16;P;9700;300;0;10700;1500;2835
P209730301;P209730301_17;Q;9700;1500;0;10900;2500;2835
P209730301;P209730301_18;R;10700;200;0;11900;1200;2835
P209730301;P209730301_19;S;10900;1300;0;12100;2300;2835
P209730301;P209730301_20;T;11900;100;0;12900;1300;2259
P209730301;P209730301_21;U;12100;1500;0;13300;2500;2835
P209730301;P209730301_22;V;12900;0;0;13900;1200;2573
P209730301;P209730301_23;W;13300;1300;0;14900;2500;2835
P209730301;P209730301_24;X;13900;100;0;14900;1300;2394
