Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016900_08062023002824;0001925700;;0090016900;GRF1;685002697R;SFDA--0129;8;1600;1200;750;174,800;45;GERB--1613_1600_1200;none;202307200000;202307250040;4;100
0090016900_08062023007208;0001925700;;0090016900;GRF1;682000947R;ECM---6632;1;2400;2100;1490;518,600;45;GERB--1391_2400_2100;none;202307200000;202307250040;9;100
0090016900_08062023009414;0001925700;;0090016900;GRF1;682103939R;KFDA--0048;1;1209;1007;750;98,141;25;GERB--2034_1209_1007;none;202307200000;202307250040;8;100
0090016900_08062023011292;0001925700;;0090016900;GRF1;682003366R;ECM---6632;1;2400;2100;1490;535,970;45;GERB--1391_2400_2100;none;202307200000;202307250040;8;100
0090016900_08062023019017;0001925700;;0090016900;GRF1;682605388R;KFDA--0046;1;1209;1007;750;81,464;25;GERB--2034_1209_1007;none;202307200000;202307250040;5;100
0090016900_08062023019940;0001925700;;0090016900;GRF1;682116715R;SFDA--9767;2;1200;1000;975;146,300;45;GERB--1213_1200_1000;none;202307200000;202307250040;3;100
0090016900_08062023021235;0001925700;;0090016900;GRF1;684305630R;KFDA--0047;1;1209;1007;750;120,524;25;GERB--2034_1209_1007;none;202307200000;202307250040;15;100
0090016900_08062023023687;0001925700;;0090016900;GRF1;682603805R;KFDA--0051;1;1209;1007;750;65,980;25;GERB--2034_1209_1007;none;202307200000;202307250040;6;100
0090016900_08062023026831;0001925700;;0090016900;GRF1;681014127R;SFDA--9637;2;1200;1000;975;138,406;45;GERB--1213_1200_1000;none;202307200000;202307250040;3;100
0090016900_08062023027336;0001925700;;0090016900;GRF1;685004863R;SFDA--0129;4;1600;1200;750;144,630;45;GERB--1613_1600_1200;none;202307200000;202307250040;2;100
0090016900_08062023027923;0001925700;;0090016900;GRF1;280389738R;SLI---0601;1;1200;1000;750;113,428;45;GERB--1213_1200_1000;none;202307200000;202307250040;3;100
0090016900_08062023028192;0001925700;;0090016900;GRF1;685006535R;SFDA--0129;8;1600;1200;750;152,610;45;GERB--1613_1600_1200;none;202307200000;202307250040;2;100
0090016900_08062023031836;0001925700;;0090016900;GRF1;682113679R;KFDA--0045;1;1209;1007;750;76,127;25;GERB--2034_1209_1007;none;202307200000;202307250040;3;100
0090016900_08062023036578;0001925700;;0090016900;GRF1;681E24103R;KFDA--0050;1;1209;1007;750;193,324;25;GERB--2034_1209_1007;none;202307200000;202307250040;16;100
0090016900_08062023040323;0001925700;;0090016900;GRF1;682110116R;KFDA--0045;1;1209;1007;750;74,474;25;GERB--2034_1209_1007;none;202307200000;202307250040;3;100
0090016900_08062023042292;0001925700;;0090016900;GRF1;682003577R;ECM---6632;5;2400;2100;1490;518,600;45;GERB--1391_2400_2100;none;202307200000;202307250040;7;100
0090016900_08062023045045;0001925700;;0090016900;GRF1;681325282R;SLI---0770;1;1200;1000;975;153,960;45;GERB--1213_1200_1000;none;202307200000;202307250040;3;100
0090016900_08062023045454;0001925700;;0090016900;GRF1;280381405R;SLI---0601;1;1200;1000;750;121,660;45;GERB--1213_1200_1000;none;202307200000;202307250040;3;100
