Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090018000_08062023001493;P216730301;P216730301_1;A1;0;0;0;1200;1000;259
0090018000_08062023001522;P216730301;P216730301_1;A2;0;0;259;1200;1000;1316
0090018000_08062023003328;P216730301;P216730301_1;A3;0;0;1316;1200;1000;1675
0090018000_08062023011156;P216730301;P216730301_1;A4;0;0;1675;1200;1000;2433
0090018000_08062023013581;P216730301;P216730301_1;A5;0;0;2433;1200;1000;2892
0090018000_08062023010216;P216730301;P216730301_2;B1;0;1500;0;1200;2500;1057
0090018000_08062023004017;P216730301;P216730301_2;B2;0;1500;1057;1200;2500;1478
0090018000_08062023010216;P216730301;P216730301_2;B3;0;1500;1478;1200;2500;2535
0090018000_08062023005542;P216730301;P216730301_3;C1;1200;300;0;2400;1300;975
0090018000_08062023004922;P216730301;P216730301_3;C2;1200;300;975;2400;1300;1905
0090018000_08062023013363;P216730301;P216730301_3;C3;1200;300;1905;2400;1300;2835
0090018000_08062023007200;P216730301;P216730301_4;D1;1200;1500;0;2400;2500;359
0090018000_08062023000034;P216730301;P216730301_4;D2;1200;1500;359;2400;2500;818
0090018000_08062023009548;P216730301;P216730301_4;D3;1200;1500;818;2400;2500;1875
0090018000_08062023014030;P216730301;P216730301_4;D4;1200;1500;1875;2400;2500;2932
0090018000_08062023013363;P216730301;P216730301_5;E1;2400;500;0;3600;1500;975
0090018000_08062023003160;P216730301;P216730301_5;E2;2400;500;975;3600;1500;1905
0090018000_08062023013363;P216730301;P216730301_5;E3;2400;500;1905;3600;1500;2835
0090018000_08062023003921;P216730301;P216730301_6;F1;3600;100;0;4600;1300;459
0090018000_08062023002610;P216730301;P216730301_6;F2;3600;100;459;4600;1300;818
0090018000_08062023005440;P216730301;P216730301_6;F3;3600;100;818;4600;1300;1239
0090018000_08062023005542;P216730301;P216730301_7;G1;3600;1300;0;4600;2500;975
0090018000_08062023011053;P216730301;P216730301_7;G2;3600;1300;975;4600;2500;1905
0090018000_08062023013824;P216730301;P216730301_7;G3;3600;1300;1905;4600;2500;2835
0090018000_08062023011982;P216730301;P216730301_8;H1;4600;0;0;6200;1200;975
0090018000_08062023001624;P216730301;P216730301_8;H2;4600;0;975;6200;1200;1905
0090018000_08062023005952;P216730301;P216730301_8;H3;4600;0;1905;6200;1200;2835
0090018000_08062023013550;P216730301;P216730301_9;I1;4600;1200;0;5800;2200;1057
0090018000_08062023003435;P216730301;P216730301_9;I2;4600;1200;1057;5800;2200;1516
0090018000_08062023005032;P216730301;P216730301_9;I3;4600;1200;1516;5800;2200;1975
0090018000_08062023006381;P216730301;P216730301_9;I4;4600;1200;1975;5800;2200;2434
0090018000_08062023008688;P216730301;P216730301_9;I5;4600;1200;2434;5800;2200;2793
0090018000_08062023005952;P216730301;P216730301_10;J1;6200;900;0;7400;2500;975
0090018000_08062023005952;P216730301;P216730301_10;J2;6200;900;975;7400;2500;1905
0090018000_08062023013363;P216730301;P216730301_11;K1;7400;0;0;8400;1200;975
0090018000_08062023011963;P216730301;P216730301_11;K2;7400;0;975;8400;1200;1905
0090018000_08062023013363;P216730301;P216730301_11;K3;7400;0;1905;8400;1200;2835
0090018000_08062023012108;P216730301;P216730301_12;L1;7400;1300;0;9300;2500;750
0090018000_08062023014109;P216730301;P216730301_12;L2;7400;1300;750;9300;2500;1455
0090018000_08062023014109;P216730301;P216730301_12;L3;7400;1300;1455;9300;2500;2160
0090018000_08062023000209;P216730301;P216730301_13;M1;8400;0;0;9400;1200;975
0090018000_08062023000597;P216730301;P216730301_13;M2;8400;0;975;9400;1200;1905
0090018000_08062023006563;P216730301;P216730301_13;M3;8400;0;1905;9400;1200;2835
0090018000_08062023011982;P216730301;P216730301_14;N1;9400;0;0;11000;1200;975
0090018000_08062023005952;P216730301;P216730301_14;N2;9400;0;975;11000;1200;1905
0090018000_08062023007683;P216730301;P216730301_14;N3;9400;0;1905;11000;1200;2835
0090018000_08062023005952;P216730301;P216730301_15;O1;9400;1200;0;11000;2400;975
0090018000_08062023005952;P216730301;P216730301_15;O2;9400;1200;975;11000;2400;1905
0090018000_08062023007683;P216730301;P216730301_15;O3;9400;1200;1905;11000;2400;2835
0090018000_08062023012158;P216730301;P216730301_16;P1;11000;0;0;12600;1200;975
0090018000_08062023005952;P216730301;P216730301_16;P2;11000;0;975;12600;1200;1905
0090018000_08062023000209;P216730301;P216730301_17;Q1;11000;1300;0;12000;2500;975
0090018000_08062023000209;P216730301;P216730301_17;Q2;11000;1300;975;12000;2500;1905
0090018000_08062023002347;P216730301;P216730301_17;Q3;11000;1300;1905;12000;2500;2835
0090018000_08062023006909;P216730301;P216730301_18;R1;12600;300;0;13600;1500;1057
0090018000_08062023000143;P216730301;P216730301_18;R2;12600;300;1057;13600;1500;2114
0090018000_08062023008510;P216730301;P216730301_19;S1;13600;0;0;14800;1000;1057
0090018000_08062023006664;P216730301;P216730301_19;S2;13600;0;1057;14800;1000;2212
0090018000_08062023011484;P216730301;P216730301_20;T1;13600;1000;0;14800;2000;750
0090018000_08062023009551;P216730301;P216730301_20;T2;13600;1000;750;14800;2000;1455
0090018000_08062023009551;P216730301;P216730301_20;T3;13600;1000;1455;14800;2000;2160
0090018000_08062023011484;P216730301;P216730301_20;T4;13600;1000;2160;14800;2000;2865
