Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P216730301;P216730301_1;A;0;0;0;1200;1000;2892
P216730301;P216730301_2;B;0;1500;0;1200;2500;2535
P216730301;P216730301_3;C;1200;300;0;2400;1300;2835
P216730301;P216730301_4;D;1200;1500;0;2400;2500;2932
P216730301;P216730301_5;E;2400;500;0;3600;1500;2835
P216730301;P216730301_6;F;3600;100;0;4600;1300;1239
P216730301;P216730301_7;G;3600;1300;0;4600;2500;2835
P216730301;P216730301_8;H;4600;0;0;6200;1200;2835
P216730301;P216730301_9;I;4600;1200;0;5800;2200;2793
P216730301;P216730301_10;J;6200;900;0;7400;2500;1905
P216730301;P216730301_11;K;7400;0;0;8400;1200;2835
P216730301;P216730301_12;L;7400;1300;0;9300;2500;2160
P216730301;P216730301_13;M;8400;0;0;9400;1200;2835
P216730301;P216730301_14;N;9400;0;0;11000;1200;2835
P216730301;P216730301_15;O;9400;1200;0;11000;2400;2835
P216730301;P216730301_16;P;11000;0;0;12600;1200;1905
P216730301;P216730301_17;Q;11000;1300;0;12000;2500;2835
P216730301;P216730301_18;R;12600;300;0;13600;1500;2114
P216730301;P216730301_19;S;13600;0;0;14800;1000;2212
P216730301;P216730301_20;T;13600;1000;0;14800;2000;2865
