Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_14062023002492;0021448500;;0090016200;G014B1;769010869R;SFDA--6910;1;1600;1200;930;176,792;45;GERB--1613_1600_1200;none;202308220000;202308230750;2;100
0090016200_14062023003833;0021448500;;0090016200;G014B1;909017716R;KFDA--0067;1;1209;1007;990;89,680;25;GERB--2034_1209_1007;none;202308220000;202308230750;3;100
0090016200_14062023006046;0021448500;;0090016200;G014B1;909008744R;ECM---8566;2;1300;1200;1500;151,120;45;GERB--1312_1300_1200;none;202308220000;202308230750;2;100
0090016200_14062023008117;0021448500;;0090016200;G014B1;969812531R;SFDA--6915;6;1600;1200;930;186,818;45;GERB--1613_1600_1200;none;202308220000;202308230750;2;100
0090016200_14062023010036;0021448500;;0090016200;G014B1;969812531R;SFDA--6915;26;1600;1200;930;186,818;45;GERB--1613_1600_1200;none;202308210000;202308221950;2;100
0090016200_14062023010565;0021448500;;0090016200;G014B1;769084673R;ECM---8569;2;1600;1200;1500;147,808;45;GERB--1613_1600_1200;none;202308210000;202308221950;2;100
0090016200_14062023014130;0021448500;;0090016200;G014B1;769091218R;SFDA--6908;1;1600;1200;930;143,616;45;GERB--1613_1600_1200;none;202308210000;202308221950;2;100
0090016200_14062023014816;0021448500;;0090016200;G014B1;769158708R;KFDA--0148;1;1209;1007;990;59,280;25;GERB--2034_1209_1007;none;202308210000;202308221950;1;100
0090016200_14062023014980;0021448500;;0090016200;G014B1;769078223R;ECM---8569;1;1600;1200;1500;149,082;45;GERB--1613_1600_1200;none;202308220000;202308230750;2;100
0090016200_14062023015581;0021448500;;0090016200;G014B1;769A40390R;KFDA--0069;2;1209;1007;990;71,148;25;GERB--2034_1209_1007;none;202308220000;202308230750;1;100
0090016200_14062023016143;0021448500;;0090016200;G014B1;769144935R;SFDA--0134;1;1600;1200;750;166,900;45;GERB--1613_1600_1200;none;202308220000;202308230750;4;100
0090016200_14062023018003;0021448500;;0090016200;G014B1;769165307R;KFDA--0148;1;1209;1007;990;59,280;25;GERB--2034_1209_1007;none;202308210000;202308221950;1;100
0090016200_14062023020788;0021448500;;0090016200;G014B1;769531614R;SFDA--6901;2;1600;1200;930;174,400;45;GERB--1613_1600_1200;none;202308210000;202308221950;2;100
0090016200_14062023024872;0021448500;;0090016200;G014B1;739170233R;KFDA--0070;1;1209;1007;990;56,612;25;GERB--2034_1209_1007;none;202308210000;202308221950;2;100
0090016200_14062023030474;0021448500;;0090016200;G014B1;909046423R;KFDA--0071;1;1209;1007;990;79,313;25;GERB--2034_1209_1007;none;202308220000;202308230750;2;100
0090016200_14062023034450;0021448500;;0090016200;G014B1;769131549R;SFDA--0134;1;1600;1200;750;161,105;45;GERB--1613_1600_1200;none;202308210000;202308221950;3;100
0090016200_14062023034605;0021448500;;0090016200;G014B1;769140861R;SFDA--0134;1;1600;1200;750;161,295;45;GERB--1613_1600_1200;none;202308210000;202308221950;4;100
0090016200_14062023034674;0021448500;;0090016200;G014B1;769115945R;KFDA--0068;5;1209;1007;990;76,000;25;GERB--2034_1209_1007;none;202308210000;202308221950;2;100
