Supplier code;Supplier loading order;Supplier dock;Supplier dock loading order;Plant code;Plant dock;Plant dock loading order;Product code;Arrival time;Id truck;Length;Width;Height;Max weight;Stack with multiple docks;Max density;Max weight on the bottom item in stacks;Cost;EMmm;EMmr;CM;CJfm;CJfc;CJfh;EM;EJhr;EJcr;EJeh
0021448500;1;;1;0090016200;G014B1;1;769A34075R;202308221950;P234031511;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0021448500;1;;1;0090016200;G014B1;1;769115945R;202308221950;P234031511;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0021448500;1;;1;0090016200;G014B1;1;769001096R;202308221950;P234031511;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0021448500;1;;1;0090016200;G014B1;1;909006052R;202308221950;P234031511;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0021448500;1;;1;0090016200;G014B1;1;769004570R;202308221950;P234031511;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0021448500;1;;1;0090016200;G014B1;1;739170233R;202308221950;P234031511;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0021448500;1;;1;0090016200;G014B1;1;769010869R;202308221950;P234031511;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0021448500;1;;1;0090016200;G014B1;1;769096056R;202308221950;P234031511;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0021448500;1;;1;0090016200;G014B1;1;909008744R;202308221950;P234031511;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0021448500;1;;1;0090016200;G014B1;1;769531614R;202308221950;P234031511;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0021448500;1;;1;0090016200;G014B1;1;769131549R;202308221950;P234031511;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0021448500;1;;1;0090016200;G014B1;1;769132371R;202308221950;P234031511;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0021448500;1;;1;0090016200;G014B1;1;909017716R;202308221950;P234031511;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0021448500;1;;1;0090016200;G014B1;1;769144935R;202308221950;P234031511;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0021448500;1;;1;0090016200;G014B1;1;769142142R;202308221950;P234031511;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0021448500;1;;1;0090016200;G014B1;1;739C08463R;202308221950;P234031511;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0021448500;1;;1;0090016200;G014B1;1;769090143R;202308221950;P234031511;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0021448500;1;;1;0090016200;G014B1;1;769093633R;202308221950;P234031511;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0021448500;1;;1;0090016200;G014B1;1;769084673R;202308221950;P234031511;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
