Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090017100_14062023013074;P200050703;P200050703_1;A1;0;440;0;1200;1440;975
0090017100_14062023013074;P200050703;P200050703_1;A2;0;440;975;1200;1440;1905
0090017100_14062023019735;P200050703;P200050703_1;A3;0;440;1905;1200;1440;2790
0090017100_14062023004721;P200050703;P200050703_2;B1;0;1440;0;1200;2440;975
0090017100_14062023006707;P200050703;P200050703_2;B2;0;1440;975;1200;2440;1905
0090017100_14062023013074;P200050703;P200050703_2;B3;0;1440;1905;1200;2440;2835
0090017100_14062023024581;P200050703;P200050703_3;C1;1200;0;0;2210;1206;1085
0090017100_14062023021703;P200050703;P200050703_3;C2;1200;0;1085;2210;1206;2270
0090017100_14062023013074;P200050703;P200050703_4;D1;1200;1440;0;2400;2440;975
0090017100_14062023004721;P200050703;P200050703_4;D2;1200;1440;975;2400;2440;1905
0090017100_14062023013074;P200050703;P200050703_4;D3;1200;1440;1905;2400;2440;2835
0090017100_14062023028535;P200050703;P200050703_5;E1;2210;40;0;3210;1240;975
0090017100_14062023027339;P200050703;P200050703_5;E2;2210;40;975;3210;1240;1905
0090017100_14062023028885;P200050703;P200050703_5;E3;2210;40;1905;3210;1240;2835
0090017100_14062023005566;P200050703;P200050703_6;F1;2400;1440;0;3600;2440;975
0090017100_14062023007165;P200050703;P200050703_6;F2;2400;1440;975;3600;2440;1860
0090017100_14062023022189;P200050703;P200050703_6;F3;2400;1440;1860;3600;2440;2790
0090017100_14062023022473;P200050703;P200050703_7;G1;3210;0;0;4210;1200;975
0090017100_14062023022189;P200050703;P200050703_7;G2;3210;0;975;4210;1200;1905
0090017100_14062023022473;P200050703;P200050703_7;G3;3210;0;1905;4210;1200;2835
0090017100_14062023022473;P200050703;P200050703_8;H1;3600;1240;0;4600;2440;975
0090017100_14062023022473;P200050703;P200050703_8;H2;3600;1240;975;4600;2440;1905
0090017100_14062023022473;P200050703;P200050703_8;H3;3600;1240;1905;4600;2440;2835
0090017100_14062023013981;P200050703;P200050703_9;I1;4210;240;0;5410;1240;930
0090017100_14062023007312;P200050703;P200050703_9;I2;4210;240;930;5410;1240;1860
0090017100_14062023022542;P200050703;P200050703_9;I3;4210;240;1860;5410;1240;2790
0090017100_14062023022189;P200050703;P200050703_10;J1;5410;0;0;6410;1200;975
0090017100_14062023002585;P200050703;P200050703_10;J2;5410;0;975;6410;1200;1905
0090017100_14062023015954;P200050703;P200050703_10;J3;5410;0;1905;6410;1200;2835
0090017100_14062023015546;P200050703;P200050703_11;K1;5410;1200;0;6410;2400;975
0090017100_14062023005566;P200050703;P200050703_11;K2;5410;1200;975;6410;2400;1905
0090017100_14062023015954;P200050703;P200050703_11;K3;5410;1200;1905;6410;2400;2835
0090017100_14062023022473;P200050703;P200050703_12;L1;6410;40;0;7410;1240;975
0090017100_14062023002314;P200050703;P200050703_12;L2;6410;40;975;7410;1240;1860
0090017100_14062023023485;P200050703;P200050703_12;L3;6410;40;1860;7410;1240;2745
0090017100_14062023002585;P200050703;P200050703_13;M1;6410;1240;0;7410;2440;975
0090017100_14062023002314;P200050703;P200050703_13;M2;6410;1240;975;7410;2440;1860
0090017100_14062023002585;P200050703;P200050703_13;M3;6410;1240;1860;7410;2440;2790
0090017100_14062023026836;P200050703;P200050703_14;N1;7410;0;0;8610;1000;975
0090017100_14062023022189;P200050703;P200050703_14;N2;7410;0;975;8610;1000;1905
0090017100_14062023022473;P200050703;P200050703_14;N3;7410;0;1905;8610;1000;2835
0090017100_14062023028885;P200050703;P200050703_15;O1;7410;1240;0;8610;2240;975
0090017100_14062023002314;P200050703;P200050703_15;O2;7410;1240;975;8610;2240;1860
0090017100_14062023005566;P200050703;P200050703_15;O3;7410;1240;1860;8610;2240;2790
0090017100_14062023010423;P200050703;P200050703_16;P1;8610;0;0;9610;1200;975
0090017100_14062023007165;P200050703;P200050703_16;P2;8610;0;975;9610;1200;1860
0090017100_14062023022473;P200050703;P200050703_16;P3;8610;0;1860;9610;1200;2790
0090017100_14062023007312;P200050703;P200050703_17;Q1;8610;1440;0;9810;2440;975
0090017100_14062023007904;P200050703;P200050703_17;Q2;8610;1440;975;9810;2440;1860
0090017100_14062023022189;P200050703;P200050703_17;Q3;8610;1440;1860;9810;2440;2790
0090017100_14062023027339;P200050703;P200050703_18;R1;9610;0;0;10810;1000;975
0090017100_14062023015546;P200050703;P200050703_18;R2;9610;0;975;10810;1000;1905
0090017100_14062023022542;P200050703;P200050703_18;R3;9610;0;1905;10810;1000;2835
0090017100_14062023026836;P200050703;P200050703_19;S1;9810;1440;0;11010;2440;975
0090017100_14062023022473;P200050703;P200050703_19;S2;9810;1440;975;11010;2440;1905
0090017100_14062023028885;P200050703;P200050703_19;S3;9810;1440;1905;11010;2440;2835
0090017100_14062023007312;P200050703;P200050703_20;T1;10810;0;0;12010;1000;975
0090017100_14062023007312;P200050703;P200050703_20;T2;10810;0;975;12010;1000;1905
0090017100_14062023026836;P200050703;P200050703_20;T3;10810;0;1905;12010;1000;2835
0090017100_14062023028535;P200050703;P200050703_21;U1;11010;1000;0;12210;2000;975
0090017100_14062023013981;P200050703;P200050703_21;U2;11010;1000;975;12210;2000;1860
0090017100_14062023015546;P200050703;P200050703_21;U3;11010;1000;1860;12210;2000;2790
0090017100_14062023022542;P200050703;P200050703_22;V1;12210;0;0;13210;1200;975
0090017100_14062023028535;P200050703;P200050703_22;V2;12210;0;975;13210;1200;1905
0090017100_14062023028885;P200050703;P200050703_22;V3;12210;0;1905;13210;1200;2835
0090017100_14062023028885;P200050703;P200050703_23;W1;12210;1200;0;13410;2200;975
0090017100_14062023007312;P200050703;P200050703_23;W2;12210;1200;975;13410;2200;1905
0090017100_14062023007312;P200050703;P200050703_23;W3;12210;1200;1905;13410;2200;2835
