Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090018000_08062023010278;P199730301;P199730301_1;A1;0;0;0;1000;1200;1057
0090018000_08062023001529;P199730301;P199730301_1;A2;0;0;1057;1000;1200;1516
0090018000_08062023005711;P199730301;P199730301_1;A3;0;0;1516;1000;1200;1875
0090018000_08062023011901;P199730301;P199730301_1;A4;0;0;1875;1000;1200;2932
0090018000_08062023008124;P199730301;P199730301_2;B1;0;1200;0;1000;2400;975
0090018000_08062023008126;P199730301;P199730301_2;B2;0;1200;975;1000;2400;1905
0090018000_08062023008126;P199730301;P199730301_2;B3;0;1200;1905;1000;2400;2835
0090018000_08062023003345;P199730301;P199730301_3;C1;1000;0;0;2000;1200;975
0090018000_08062023003345;P199730301;P199730301_3;C2;1000;0;975;2000;1200;1905
0090018000_08062023003345;P199730301;P199730301_3;C3;1000;0;1905;2000;1200;2835
0090018000_08062023011891;P199730301;P199730301_4;D1;1000;1200;0;2000;2400;975
0090018000_08062023012269;P199730301;P199730301_4;D2;1000;1200;975;2000;2400;1905
0090018000_08062023014000;P199730301;P199730301_4;D3;1000;1200;1905;2000;2400;2835
0090018000_08062023002284;P199730301;P199730301_5;E1;2000;0;0;3000;1200;975
0090018000_08062023003233;P199730301;P199730301_5;E2;2000;0;975;3000;1200;1905
0090018000_08062023003338;P199730301;P199730301_5;E3;2000;0;1905;3000;1200;2835
0090018000_08062023001041;P199730301;P199730301_6;F1;2000;1200;0;3000;2400;1057
0090018000_08062023002579;P199730301;P199730301_6;F2;2000;1200;1057;3000;2400;2114
0090018000_08062023005469;P199730301;P199730301_6;F3;2000;1200;2114;3000;2400;2872
0090018000_08062023004330;P199730301;P199730301_7;G1;3000;0;0;4600;1200;975
0090018000_08062023004330;P199730301;P199730301_7;G2;3000;0;975;4600;1200;1905
0090018000_08062023004663;P199730301;P199730301_7;G3;3000;0;1905;4600;1200;2835
0090018000_08062023008989;P199730301;P199730301_8;H1;3000;1200;0;4200;2200;975
0090018000_08062023009464;P199730301;P199730301_8;H2;3000;1200;975;4200;2200;1905
0090018000_08062023009464;P199730301;P199730301_8;H3;3000;1200;1905;4200;2200;2835
0090018000_08062023005478;P199730301;P199730301_9;I1;4200;1400;0;5400;2400;459
0090018000_08062023007191;P199730301;P199730301_9;I2;4200;1400;459;5400;2400;918
0090018000_08062023009773;P199730301;P199730301_9;I3;4200;1400;918;5400;2400;1377
0090018000_08062023011809;P199730301;P199730301_9;I4;4200;1400;1377;5400;2400;1836
0090018000_08062023012517;P199730301;P199730301_9;I5;4200;1400;1836;5400;2400;2295
0090018000_08062023013648;P199730301;P199730301_9;I6;4200;1400;2295;5400;2400;2754
0090018000_08062023009464;P199730301;P199730301_10;J1;4600;0;0;5600;1200;975
0090018000_08062023010875;P199730301;P199730301_10;J2;4600;0;975;5600;1200;1905
0090018000_08062023011593;P199730301;P199730301_10;J3;4600;0;1905;5600;1200;2835
0090018000_08062023007137;P199730301;P199730301_11;K1;5400;1200;0;6400;2400;750
0090018000_08062023007137;P199730301;P199730301_11;K2;5400;1200;750;6400;2400;1455
0090018000_08062023007137;P199730301;P199730301_11;K3;5400;1200;1455;6400;2400;2160
0090018000_08062023004330;P199730301;P199730301_12;L1;5600;0;0;7200;1200;975
0090018000_08062023004330;P199730301;P199730301_12;L2;5600;0;975;7200;1200;1905
0090018000_08062023004330;P199730301;P199730301_12;L3;5600;0;1905;7200;1200;2835
0090018000_08062023005380;P199730301;P199730301_13;M1;6400;1200;0;7400;2400;975
0090018000_08062023006502;P199730301;P199730301_13;M2;6400;1200;975;7400;2400;1905
0090018000_08062023006502;P199730301;P199730301_13;M3;6400;1200;1905;7400;2400;2835
0090018000_08062023006502;P199730301;P199730301_14;N1;7200;0;0;8200;1200;975
