Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023001630;0001295511;;0090016200;G014B1;969102450R;SFDA--9438;9;1200;1000;975;143,940;45;GERB--1213_1200_1000;none;202307100000;202307120845;3;100
0090016200_08062023003600;0001295511;;0090016200;G014B1;969129934R;SLI---2112;2;1206;1010;1181;105,025;0;GERB--0528_1206_1010;none;202307100000;202307120845;3;100
0090016200_08062023004743;0001295511;;0090016200;G014B1;969072869R;SLI---2112;1;1206;1010;1083;98,720;0;GERB--0528_1206_1010;none;202307100000;202307120845;3;100
0090016200_08062023010247;0001295511;;0090016200;G014B1;969235050R;SLI---0770;7;1200;1000;975;158,952;45;GERB--1213_1200_1000;none;202307100000;202307120845;3;100
0090016200_08062023010332;0001295511;;0090016200;G014B1;689219213R;SLI---2112;4;1206;1010;1083;223,220;0;GERB--0528_1206_1010;none;202307100000;202307120845;3;100
0090016200_08062023010838;0001295511;;0090016200;G014B1;969202446R;SLI---2112;2;1206;1010;1181;215,775;0;GERB--0528_1206_1010;none;202307100000;202307120845;17;100
0090016200_08062023011693;0001295511;;0090016200;G014B1;969318484R;SLI---2112;1;1206;1010;1181;124,400;0;GERB--0528_1206_1010;none;202307100000;202307120845;6;100
0090016200_08062023012600;0001295511;;0090016200;G014B1;969129632R;SLI---2112;1;1206;1010;1181;165,150;0;GERB--0528_1206_1010;none;202307100000;202307120845;17;100
0090016200_08062023013208;0001295511;;0090016200;G014B1;969315875R;SLI---2112;1;1206;1010;385;40,400;0;GERB--0528_1206_1010;none;202307100000;202307120845;6;100
0090016200_08062023013593;0001295511;;0090016200;G014B1;969F51011R;SFDA--9438;3;1200;1000;975;143,940;45;GERB--1213_1200_1000;none;202307100000;202307120845;3;100
0090016200_08062023013760;0001295511;;0090016200;G014B1;969065132R;SLI---2112;2;1206;1010;1083;98,510;0;GERB--0528_1206_1010;none;202307100000;202307120845;3;100
0090016200_08062023014059;0001295511;;0090016200;G014B1;689213838R;SLI---2112;1;1206;1010;1083;217,685;0;GERB--0528_1206_1010;none;202307100000;202307120845;3;100
0090016200_08062023017254;0001295511;;0090016200;G014B1;969063492R;SLI---2112;2;1206;1010;1083;101,660;0;GERB--0528_1206_1010;none;202307100000;202307120845;3;100
0090016200_08062023017629;0001295511;;0090016200;G014B1;969300286R;SLI---2112;1;1206;1010;1083;100,310;0;GERB--0528_1206_1010;none;202307100000;202307120845;3;100
0090016200_08062023022189;0001295511;;0090016200;G014B1;969300366R;SLI---2112;2;1206;1010;1181;122,900;0;GERB--0528_1206_1010;none;202307100000;202307120845;5;100
0090016200_08062023025547;0001295511;;0090016200;G014B1;969108095R;SFDA--9438;3;1200;1000;975;149,060;45;GERB--1213_1200_1000;none;202307100000;202307120845;3;100
0090016200_08062023026254;0001295511;;0090016200;G014B1;969206542R;SLI---2112;1;1206;1010;1181;238,775;0;GERB--0528_1206_1010;none;202307100000;202307120845;25;100
0090016200_08062023027732;0001295511;;0090016200;G014B1;969076278R;SLI---2112;2;1206;1010;1083;101,660;0;GERB--0528_1206_1010;none;202307100000;202307120845;3;100
0090016200_08062023029823;0001295511;;0090016200;G014B1;969108110R;SFDA--9438;17;1200;1000;975;149,640;45;GERB--1213_1200_1000;none;202307100000;202307120845;3;100
0090016200_08062023031132;0001295511;;0090016200;G014B1;969236028R;SLI---0770;1;1200;1000;975;148,808;45;GERB--1213_1200_1000;none;202307100000;202307120845;2;100
0090016200_08062023032857;0001295511;;0090016200;G014B1;969302103R;SLI---2112;1;1206;1010;1181;129,200;0;GERB--0528_1206_1010;none;202307100000;202307120845;5;100
0090016200_08062023034596;0001295511;;0090016200;G014B1;689208220R;SLI---2112;6;1206;1010;1083;96,110;0;GERB--0528_1206_1010;none;202307100000;202307120845;2;100
