Supplier code;Supplier loading order;Supplier dock;Supplier dock loading order;Plant code;Plant dock;Plant dock loading order;Product code;Arrival time;Id truck;Length;Width;Height;Max weight;Stack with multiple docks;Max density;Max weight on the bottom item in stacks;Cost;EMmm;EMmr;CM;CJfm;CJfc;CJfh;EM;EJhr;EJcr;EJeh
0000679301;1;;1;0090016900;169GB-20;1;8200689547;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;760335045R;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;8200689586;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;821002392R;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;8200730238;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;901007631R;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;821005353R;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;901001655R;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;821002826R;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;901006502R;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;821014064R;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;821005569R;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;760334234R;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;8200689576;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;8200689595;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;8200689592;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;821008291R;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;8200784277;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;821009831R;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;821007012R;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;651006069R;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;821003252R;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;901008702R;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;821005881R;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000679301;1;;1;0090016900;169GB-20;1;781181293R;202307041610;P185069115;13500;2440;3000;25000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
