Id truck; Id stack; Stack code; X origin; Y origin; Z origin; X extremity; Y extremity; Z extremity
P185069115;P185069115_1;A;0;0;0;1200;1200;2200
P185069115;P185069115_2;B;0;1200;0;800;1800;560
P185069115;P185069115_3;C;800;1240;0;2600;2440;2340
P185069115;P185069115_4;D;1200;0;0;3000;1200;2340
P185069115;P185069115_5;E;2600;1240;0;5000;2440;2460
P185069115;P185069115_6;F;3000;0;0;5400;1200;2460
P185069115;P185069115_7;G;5000;1240;0;7400;2440;2460
P185069115;P185069115_8;H;5400;0;0;6600;1200;2200
P185069115;P185069115_9;I;6600;0;0;8400;1200;2340
P185069115;P185069115_10;J;7400;1240;0;9200;2440;2340
P185069115;P185069115_11;K;8400;0;0;10800;1200;2460
P185069115;P185069115_12;L;9200;1240;0;11600;2440;2460
P185069115;P185069115_13;M;10800;0;0;13200;1200;2460
