Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016900_08062023019940;P206065811;P206065811_1;A1;0;0;0;1200;1000;975
0090016900_08062023019940;P206065811;P206065811_1;A2;0;0;975;1200;1000;1905
0090016900_08062023026831;P206065811;P206065811_1;A3;0;0;1905;1200;1000;2835
0090016900_08062023028192;P206065811;P206065811_2;B1;0;1218;0;1600;2418;750
0090016900_08062023028192;P206065811;P206065811_2;B2;0;1218;750;1600;2418;1455
0090016900_08062023028192;P206065811;P206065811_2;B3;0;1218;1455;1600;2418;2160
0090016900_08062023028192;P206065811;P206065811_2;B4;0;1218;2160;1600;2418;2865
0090016900_08062023009414;P206065811;P206065811_3;C1;1200;0;0;2207;1209;750
0090016900_08062023019017;P206065811;P206065811_3;C2;1200;0;750;2207;1209;1475
0090016900_08062023021235;P206065811;P206065811_3;C3;1200;0;1475;2207;1209;2200
0090016900_08062023023687;P206065811;P206065811_3;C4;1200;0;2200;2207;1209;2925
0090016900_08062023042292;P206065811;P206065811_4;D1;2207;0;0;4307;2400;1490
0090016900_08062023042292;P206065811;P206065811_4;D2;2207;0;1490;4307;2400;2935
0090016900_08062023031836;P206065811;P206065811_5;E1;4307;0;0;5314;1209;750
0090016900_08062023036578;P206065811;P206065811_5;E2;4307;0;750;5314;1209;1475
0090016900_08062023040323;P206065811;P206065811_5;E3;4307;0;1475;5314;1209;2200
0090016900_08062023028192;P206065811;P206065811_6;F1;4307;1218;0;5907;2418;750
0090016900_08062023028192;P206065811;P206065811_6;F2;4307;1218;750;5907;2418;1455
0090016900_08062023028192;P206065811;P206065811_6;F3;4307;1218;1455;5907;2418;2160
0090016900_08062023028192;P206065811;P206065811_6;F4;4307;1218;2160;5907;2418;2865
0090016900_08062023026831;P206065811;P206065811_7;G1;5314;0;0;6514;1000;975
0090016900_08062023027923;P206065811;P206065811_7;G2;5314;0;975;6514;1000;1680
0090016900_08062023045045;P206065811;P206065811_7;G3;5314;0;1680;6514;1000;2610
0090016900_08062023027336;P206065811;P206065811_8;H1;5907;1218;0;7507;2418;750
0090016900_08062023027336;P206065811;P206065811_8;H2;5907;1218;750;7507;2418;1455
0090016900_08062023027336;P206065811;P206065811_8;H3;5907;1218;1455;7507;2418;2160
0090016900_08062023027336;P206065811;P206065811_8;H4;5907;1218;2160;7507;2418;2865
0090016900_08062023045454;P206065811;P206065811_9;I1;6514;0;0;7514;1200;750
0090016900_08062023007208;P206065811;P206065811_10;J1;7514;0;0;9614;2400;1490
0090016900_08062023011292;P206065811;P206065811_10;J2;7514;0;1490;9614;2400;2935
0090016900_08062023002824;P206065811;P206065811_11;K1;9614;0;0;11214;1200;750
0090016900_08062023002824;P206065811;P206065811_11;K2;9614;0;750;11214;1200;1455
0090016900_08062023002824;P206065811;P206065811_11;K3;9614;0;1455;11214;1200;2160
0090016900_08062023002824;P206065811;P206065811_11;K4;9614;0;2160;11214;1200;2865
0090016900_08062023002824;P206065811;P206065811_12;L1;9614;1218;0;11214;2418;750
0090016900_08062023002824;P206065811;P206065811_12;L2;9614;1218;750;11214;2418;1455
0090016900_08062023002824;P206065811;P206065811_12;L3;9614;1218;1455;11214;2418;2160
0090016900_08062023002824;P206065811;P206065811_12;L4;9614;1218;2160;11214;2418;2865
0090016900_08062023042292;P206065811;P206065811_13;M1;11214;0;0;13314;2400;1490
0090016900_08062023042292;P206065811;P206065811_13;M2;11214;0;1490;13314;2400;2935
