Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P206065811;P206065811_1;A;0;0;0;1200;1000;2835
P206065811;P206065811_2;B;0;1218;0;1600;2418;2865
P206065811;P206065811_3;C;1200;0;0;2207;1209;2925
P206065811;P206065811_4;D;2207;0;0;4307;2400;2935
P206065811;P206065811_5;E;4307;0;0;5314;1209;2200
P206065811;P206065811_6;F;4307;1218;0;5907;2418;2865
P206065811;P206065811_7;G;5314;0;0;6514;1000;2610
P206065811;P206065811_8;H;5907;1218;0;7507;2418;2865
P206065811;P206065811_9;I;6514;0;0;7514;1200;750
P206065811;P206065811_10;J;7514;0;0;9614;2400;2935
P206065811;P206065811_11;K;9614;0;0;11214;1200;2865
P206065811;P206065811_12;L;9614;1218;0;11214;2418;2865
P206065811;P206065811_13;M;11214;0;0;13314;2400;2935
