Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P187069009;P187069009_1;A;0;0;0;2400;1200;2000
P187069009;P187069009_2;B;0;1200;0;2400;2400;2000
P187069009;P187069009_3;C;2400;0;0;4800;1200;1900
P187069009;P187069009_4;D;2400;1200;0;4800;2400;2000
P187069009;P187069009_5;E;4800;0;0;6000;2400;2460
P187069009;P187069009_6;F;6000;0;0;7200;2400;2460
P187069009;P187069009_7;G;7200;0;0;9000;1200;2340
P187069009;P187069009_8;H;7200;1200;0;9600;2400;2000
P187069009;P187069009_9;I;9000;0;0;11400;1200;1900
P187069009;P187069009_10;J;9600;1200;0;12000;2400;2460
P187069009;P187069009_11;K;12000;0;0;13200;2400;2000
