Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P200033907;P200033907_1;A;0;0;0;2200;1200;2910
P200033907;P200033907_2;B;0;1200;0;1900;2400;2865
P200033907;P200033907_3;C;2200;0;0;4400;1200;2910
P200033907;P200033907_4;D;2200;1200;0;4400;2400;2910
P200033907;P200033907_5;E;4400;0;0;6600;1200;1955
P200033907;P200033907_6;F;4400;1200;0;6600;2400;2910
P200033907;P200033907_7;G;6600;0;0;7800;2200;2910
P200033907;P200033907_8;H;7800;0;0;9700;1200;2865
P200033907;P200033907_9;I;7800;1200;0;10000;2400;2910
P200033907;P200033907_10;J;9700;0;0;11900;1200;2910
P200033907;P200033907_11;K;10000;1200;0;11900;2400;2865
P200033907;P200033907_12;L;11900;0;0;13100;2400;1905
