Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P191731005;P191731005_1;A;0;0;0;1600;1200;2700
P191731005;P191731005_2;B;0;1410;0;1200;2410;2835
P191731005;P191731005_3;C;1200;1205;0;2805;2410;2880
P191731005;P191731005_4;D;1600;0;0;2800;1000;2700
P191731005;P191731005_5;E;2800;0;0;4400;1200;2700
P191731005;P191731005_6;F;2805;1210;0;4405;2410;2700
P191731005;P191731005_7;G;4400;0;0;6005;1205;1480
P191731005;P191731005_8;H;4405;1210;0;6005;2410;2700
P191731005;P191731005_9;I;6005;5;0;7605;1205;2700
P191731005;P191731005_10;J;6005;1205;0;7605;2405;2700
P191731005;P191731005_11;K;7605;5;0;9405;1205;2655
P191731005;P191731005_12;L;7605;1205;0;9205;2405;2160
P191731005;P191731005_13;M;9205;1205;0;10810;2410;1950
P191731005;P191731005_14;N;9405;0;0;11205;1200;2655
P191731005;P191731005_15;O;10810;1210;0;12410;2410;2340
P191731005;P191731005_16;P;11205;0;0;12405;1000;2660
P191731005;P191731005_17;Q;12410;0;0;13610;1600;2700
P191731005;P191731005_18;R;13610;0;0;14610;1200;2865
P191731005;P191731005_19;S;13610;1210;0;14610;2410;2745
