Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016900_14062023013206;P199065813;P199065813_1;A1;0;0;0;1209;1007;750
0090016900_14062023014916;P199065813;P199065813_1;A2;0;0;750;1209;1007;1475
0090016900_14062023020921;P199065813;P199065813_1;A3;0;0;1475;1209;1007;2200
0090016900_14062023029330;P199065813;P199065813_1;A4;0;0;2200;1209;1007;2925
0090016900_14062023013033;P199065813;P199065813_2;B1;0;1240;0;1000;2440;975
0090016900_14062023001231;P199065813;P199065813_2;B2;0;1240;975;1000;2440;1905
0090016900_14062023013033;P199065813;P199065813_2;B3;0;1240;1905;1000;2440;2835
0090016900_14062023003525;P199065813;P199065813_3;C1;1000;1200;0;2209;2207;750
0090016900_14062023025265;P199065813;P199065813_3;C2;1000;1200;750;2209;2207;1475
0090016900_14062023014213;P199065813;P199065813_4;D1;1209;0;0;2809;1200;750
0090016900_14062023009301;P199065813;P199065813_4;D2;1209;0;750;2809;1200;1455
0090016900_14062023014213;P199065813;P199065813_4;D3;1209;0;1455;2809;1200;2160
0090016900_14062023023158;P199065813;P199065813_4;D4;1209;0;2160;2809;1200;2865
0090016900_14062023010619;P199065813;P199065813_5;E1;2209;1240;0;3209;2440;975
0090016900_14062023001231;P199065813;P199065813_5;E2;2209;1240;975;3209;2440;1905
0090016900_14062023025995;P199065813;P199065813_5;E3;2209;1240;1905;3209;2440;2610
0090016900_14062023018702;P199065813;P199065813_6;F1;3209;0;0;5309;2400;1490
0090016900_14062023018702;P199065813;P199065813_6;F2;3209;0;1490;5309;2400;2935
0090016900_14062023018702;P199065813;P199065813_7;G1;5309;0;0;7409;2400;1490
0090016900_14062023018702;P199065813;P199065813_7;G2;5309;0;1490;7409;2400;2935
0090016900_14062023018702;P199065813;P199065813_8;H1;7409;0;0;9509;2400;1490
0090016900_14062023018702;P199065813;P199065813_8;H2;7409;0;1490;9509;2400;2935
0090016900_14062023004484;P199065813;P199065813_9;I1;9509;0;0;11609;2400;1490
0090016900_14062023018702;P199065813;P199065813_9;I2;9509;0;1490;11609;2400;2935
0090016900_14062023014213;P199065813;P199065813_10;J1;11609;0;0;13209;1200;750
0090016900_14062023009301;P199065813;P199065813_10;J2;11609;0;750;13209;1200;1455
0090016900_14062023014213;P199065813;P199065813_10;J3;11609;0;1455;13209;1200;2160
0090016900_14062023023158;P199065813;P199065813_10;J4;11609;0;2160;13209;1200;2865
0090016900_14062023009301;P199065813;P199065813_11;K1;11609;1200;0;13209;2400;750
0090016900_14062023009301;P199065813;P199065813_11;K2;11609;1200;750;13209;2400;1455
