Id truck; Id stack; Stack code; X origin; Y origin; Z origin; X extremity; Y extremity; Z extremity
P199069115;P199069115_1;A;0;0;0;1800;1200;2340
P199069115;P199069115_2;B;0;1240;0;1200;2440;2200
P199069115;P199069115_3;C;1200;1240;0;3000;2440;2340
P199069115;P199069115_4;D;1800;0;0;3600;1200;2340
P199069115;P199069115_5;E;3000;1240;0;4800;2440;2340
P199069115;P199069115_6;F;3600;0;0;5400;1200;2340
P199069115;P199069115_7;G;4800;1240;0;7200;2440;2460
P199069115;P199069115_8;H;5400;0;0;7800;1200;2460
P199069115;P199069115_9;I;7200;1240;0;9600;2440;2460
P199069115;P199069115_10;J;7800;0;0;9600;1200;2340
P199069115;P199069115_11;K;9600;1240;0;11400;2440;2340
P199069115;P199069115_12;L;9600;0;0;11400;1200;2340
P199069115;P199069115_13;M;11400;0;0;12600;2400;2460
