Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090018000_08062023003264;P207730301;P207730301_1;A1;0;0;0;1000;1200;975
0090018000_08062023003264;P207730301;P207730301_1;A2;0;0;975;1000;1200;1905
0090018000_08062023010731;P207730301;P207730301_1;A3;0;0;1905;1000;1200;2835
0090018000_08062023008714;P207730301;P207730301_2;B1;0;1200;0;1000;2400;975
0090018000_08062023006384;P207730301;P207730301_2;B2;0;1200;975;1000;2400;1905
0090018000_08062023006384;P207730301;P207730301_2;B3;0;1200;1905;1000;2400;2835
0090018000_08062023011861;P207730301;P207730301_3;C1;1000;1200;0;2000;2400;975
0090018000_08062023004621;P207730301;P207730301_3;C2;1000;1200;975;2000;2400;1905
0090018000_08062023005637;P207730301;P207730301_3;C3;1000;1200;1905;2000;2400;2835
0090018000_08062023005067;P207730301;P207730301_4;D1;2000;0;0;3000;1200;943
0090018000_08062023005663;P207730301;P207730301_4;D2;2000;0;943;3000;1200;1302
0090018000_08062023011071;P207730301;P207730301_4;D3;2000;0;1302;3000;1200;1761
0090018000_08062023012978;P207730301;P207730301_4;D4;2000;0;1761;3000;1200;2818
0090018000_08062023006384;P207730301;P207730301_5;E1;2000;1200;0;3000;2400;975
0090018000_08062023006016;P207730301;P207730301_5;E2;2000;1200;975;3000;2400;1905
0090018000_08062023008213;P207730301;P207730301_5;E3;2000;1200;1905;3000;2400;2835
0090018000_08062023009213;P207730301;P207730301_6;F1;3000;200;0;4200;1200;975
0090018000_08062023006384;P207730301;P207730301_6;F2;3000;200;975;4200;1200;1905
0090018000_08062023013012;P207730301;P207730301_6;F3;3000;200;1905;4200;1200;2835
0090018000_08062023014505;P207730301;P207730301_7;G1;3000;1200;0;4600;2400;975
0090018000_08062023002589;P207730301;P207730301_7;G2;3000;1200;975;4600;2400;1905
0090018000_08062023014409;P207730301;P207730301_7;G3;3000;1200;1905;4600;2400;2835
0090018000_08062023014644;P207730301;P207730301_8;H1;4200;0;0;5200;1200;459
0090018000_08062023003919;P207730301;P207730301_8;H2;4200;0;459;5200;1200;818
0090018000_08062023004067;P207730301;P207730301_8;H3;4200;0;818;5200;1200;1177
0090018000_08062023009237;P207730301;P207730301_8;H4;4200;0;1177;5200;1200;1636
0090018000_08062023009264;P207730301;P207730301_8;H5;4200;0;1636;5200;1200;2095
0090018000_08062023012172;P207730301;P207730301_8;H6;4200;0;2095;5200;1200;2554
0090018000_08062023014083;P207730301;P207730301_8;H7;4200;0;2554;5200;1200;2813
0090018000_08062023013477;P207730301;P207730301_9;I1;5200;1200;0;6200;2400;975
0090018000_08062023006016;P207730301;P207730301_9;I2;5200;1200;975;6200;2400;1905
0090018000_08062023011956;P207730301;P207730301_9;I3;5200;1200;1905;6200;2400;2835
0090018000_08062023008391;P207730301;P207730301_10;J1;6200;0;0;7200;1200;750
0090018000_08062023002158;P207730301;P207730301_10;J2;6200;0;750;7200;1200;1455
0090018000_08062023002158;P207730301;P207730301_10;J3;6200;0;1455;7200;1200;2160
0090018000_08062023005789;P207730301;P207730301_10;J4;6200;0;2160;7200;1200;2865
0090018000_08062023002235;P207730301;P207730301_11;K1;6200;1200;0;7200;2400;1057
0090018000_08062023001453;P207730301;P207730301_11;K2;6200;1200;1057;7200;2400;2114
0090018000_08062023011313;P207730301;P207730301_11;K3;6200;1200;2114;7200;2400;2473
0090018000_08062023008391;P207730301;P207730301_12;L1;7200;0;0;8200;1200;750
0090018000_08062023005789;P207730301;P207730301_12;L2;7200;0;750;8200;1200;1455
0090018000_08062023010731;P207730301;P207730301_12;L3;7200;0;1455;8200;1200;2385
0090018000_08062023014534;P207730301;P207730301_13;M1;7200;1200;0;8200;2400;459
0090018000_08062023002688;P207730301;P207730301_13;M2;7200;1200;459;8200;2400;918
0090018000_08062023003015;P207730301;P207730301_13;M3;7200;1200;918;8200;2400;1975
0090018000_08062023005247;P207730301;P207730301_13;M4;7200;1200;1975;8200;2400;2434
0090018000_08062023006181;P207730301;P207730301_14;N1;8200;0;0;9200;1200;975
0090018000_08062023006384;P207730301;P207730301_14;N2;8200;0;975;9200;1200;1905
0090018000_08062023013012;P207730301;P207730301_14;N3;8200;0;1905;9200;1200;2835
0090018000_08062023012544;P207730301;P207730301_15;O1;8200;1200;0;9200;2400;943
0090018000_08062023003100;P207730301;P207730301_16;P1;9200;0;0;10400;1000;930
0090018000_08062023004621;P207730301;P207730301_16;P2;9200;0;930;10400;1000;1860
0090018000_08062023006016;P207730301;P207730301_16;P3;9200;0;1860;10400;1000;2790
0090018000_08062023000361;P207730301;P207730301_17;Q1;9200;1000;0;10200;2200;459
0090018000_08062023002729;P207730301;P207730301_17;Q2;9200;1000;459;10200;2200;918
0090018000_08062023006924;P207730301;P207730301_17;Q3;9200;1000;918;10200;2200;1676
0090018000_08062023006974;P207730301;P207730301_18;R1;10200;1200;0;12100;2400;750
0090018000_08062023009092;P207730301;P207730301_18;R2;10200;1200;750;12100;2400;1455
0090018000_08062023002589;P207730301;P207730301_19;S1;10400;0;0;12000;1200;975
0090018000_08062023000096;P207730301;P207730301_19;S2;10400;0;975;12000;1200;1905
0090018000_08062023000096;P207730301;P207730301_19;S3;10400;0;1905;12000;1200;2835
0090018000_08062023010812;P207730301;P207730301_20;T1;12000;0;0;13600;1200;975
0090018000_08062023000096;P207730301;P207730301_20;T2;12000;0;975;13600;1200;1905
0090018000_08062023002589;P207730301;P207730301_20;T3;12000;0;1905;13600;1200;2835
0090018000_08062023000096;P207730301;P207730301_21;U1;12100;1200;0;13700;2400;975
0090018000_08062023000096;P207730301;P207730301_21;U2;12100;1200;975;13700;2400;1905
0090018000_08062023014505;P207730301;P207730301_21;U3;12100;1200;1905;13700;2400;2835
0090018000_08062023002578;P207730301;P207730301_22;V1;13600;0;0;14600;1200;943
0090018000_08062023001372;P207730301;P207730301_22;V2;13600;0;943;14600;1200;1302
0090018000_08062023002654;P207730301;P207730301_22;V3;13600;0;1302;14600;1200;1761
0090018000_08062023002844;P207730301;P207730301_22;V4;13600;0;1761;14600;1200;2519
0090018000_08062023011832;P207730301;P207730301_23;W1;13700;1200;0;14700;2400;975
0090018000_08062023006384;P207730301;P207730301_23;W2;13700;1200;975;14700;2400;1905
0090018000_08062023010731;P207730301;P207730301_23;W3;13700;1200;1905;14700;2400;2835
