Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016200_14062023028294;P201038401;P201038401_1;A1;0;0;0;1010;1206;1181
0090016200_14062023028294;P201038401;P201038401_1;A2;0;0;1181;1010;1206;2362
0090016200_14062023031480;P201038401;P201038401_2;B1;0;1212;0;1000;2412;975
0090016200_14062023035193;P201038401;P201038401_2;B2;0;1212;975;1000;2412;1905
0090016200_14062023035193;P201038401;P201038401_2;B3;0;1212;1905;1000;2412;2835
0090016200_14062023035193;P201038401;P201038401_3;C1;1010;0;0;2010;1200;975
0090016200_14062023035193;P201038401;P201038401_3;C2;1010;0;975;2010;1200;1905
0090016200_14062023035193;P201038401;P201038401_3;C3;1010;0;1905;2010;1200;2835
0090016200_14062023029618;P201038401;P201038401_4;D1;1010;1200;0;2010;2400;975
0090016200_14062023029618;P201038401;P201038401_4;D2;1010;1200;975;2010;2400;1905
0090016200_14062023029618;P201038401;P201038401_4;D3;1010;1200;1905;2010;2400;2835
0090016200_14062023029618;P201038401;P201038401_5;E1;2010;0;0;3010;1200;975
0090016200_14062023029618;P201038401;P201038401_5;E2;2010;0;975;3010;1200;1905
0090016200_14062023031480;P201038401;P201038401_5;E3;2010;0;1905;3010;1200;2835
0090016200_14062023000116;P201038401;P201038401_6;F1;2010;1206;0;3010;2406;975
0090016200_14062023000116;P201038401;P201038401_6;F2;2010;1206;975;3010;2406;1905
0090016200_14062023000116;P201038401;P201038401_6;F3;2010;1206;1905;3010;2406;2835
0090016200_14062023000116;P201038401;P201038401_7;G1;3010;0;0;4010;1200;975
0090016200_14062023000116;P201038401;P201038401_7;G2;3010;0;975;4010;1200;1905
0090016200_14062023000116;P201038401;P201038401_7;G3;3010;0;1905;4010;1200;2835
0090016200_14062023005710;P201038401;P201038401_8;H1;3010;1200;0;4010;2400;975
0090016200_14062023005710;P201038401;P201038401_8;H2;3010;1200;975;4010;2400;1905
0090016200_14062023029618;P201038401;P201038401_8;H3;3010;1200;1905;4010;2400;2835
0090016200_14062023025211;P201038401;P201038401_9;I1;4010;0;0;5020;1206;1083
0090016200_14062023025211;P201038401;P201038401_9;I2;4010;0;1083;5020;1206;2166
0090016200_14062023025211;P201038401;P201038401_10;J1;4010;1206;0;5020;2412;1083
0090016200_14062023025211;P201038401;P201038401_10;J2;4010;1206;1083;5020;2412;2166
0090016200_14062023025211;P201038401;P201038401_11;K1;5020;0;0;6226;1010;1083
0090016200_14062023025211;P201038401;P201038401_11;K2;5020;0;1083;6226;1010;2166
0090016200_14062023025211;P201038401;P201038401_12;L1;5020;1206;0;6226;2216;1083
0090016200_14062023025211;P201038401;P201038401_12;L2;5020;1206;1083;6226;2216;2166
0090016200_14062023025211;P201038401;P201038401_13;M1;6226;0;0;7236;1206;1083
0090016200_14062023025211;P201038401;P201038401_13;M2;6226;0;1083;7236;1206;2166
0090016200_14062023025211;P201038401;P201038401_14;N1;6226;1206;0;7236;2412;1083
0090016200_14062023025211;P201038401;P201038401_14;N2;6226;1206;1083;7236;2412;2166
0090016200_14062023025211;P201038401;P201038401_15;O1;7236;0;0;8246;1206;1083
0090016200_14062023025211;P201038401;P201038401_15;O2;7236;0;1083;8246;1206;2166
0090016200_14062023010780;P201038401;P201038401_16;P1;7236;1206;0;8246;2412;1083
0090016200_14062023025211;P201038401;P201038401_16;P2;7236;1206;1083;8246;2412;2166
0090016200_14062023010780;P201038401;P201038401_17;Q1;8246;0;0;9452;1010;1083
0090016200_14062023010780;P201038401;P201038401_17;Q2;8246;0;1083;9452;1010;2166
0090016200_14062023010780;P201038401;P201038401_18;R1;8246;1402;0;9452;2412;1083
0090016200_14062023010780;P201038401;P201038401_18;R2;8246;1402;1083;9452;2412;2166
0090016200_14062023010780;P201038401;P201038401_19;S1;9452;0;0;10462;1206;1083
0090016200_14062023010780;P201038401;P201038401_19;S2;9452;0;1083;10462;1206;2166
0090016200_14062023010780;P201038401;P201038401_20;T1;9452;1206;0;10462;2412;1083
0090016200_14062023010780;P201038401;P201038401_20;T2;9452;1206;1083;10462;2412;2166
0090016200_14062023010780;P201038401;P201038401_21;U1;10462;0;0;11472;1206;1083
0090016200_14062023010780;P201038401;P201038401_21;U2;10462;0;1083;11472;1206;2166
0090016200_14062023010780;P201038401;P201038401_22;V1;10462;1206;0;11472;2412;1083
0090016200_14062023010780;P201038401;P201038401_22;V2;10462;1206;1083;11472;2412;2166
0090016200_14062023010780;P201038401;P201038401_23;W1;11472;0;0;12482;1206;1083
0090016200_14062023010780;P201038401;P201038401_23;W2;11472;0;1083;12482;1206;2166
0090016200_14062023010780;P201038401;P201038401_24;X1;11472;1206;0;12482;2412;1083
0090016200_14062023010780;P201038401;P201038401_24;X2;11472;1206;1083;12482;2412;2166
0090016200_14062023032490;P201038401;P201038401_25;Y1;12482;0;0;13492;1206;1185
0090016200_14062023005468;P201038401;P201038401_25;Y2;12482;0;1185;13492;1206;2268
0090016200_14062023033820;P201038401;P201038401_25;Y3;12482;0;2268;13492;1206;2553
0090016200_14062023029544;P201038401;P201038401_26;Z1;12482;1206;0;13492;2412;1181
0090016200_14062023006569;P201038401;P201038401_26;Z2;12482;1206;1181;13492;2412;1566
0090016200_14062023008152;P201038401;P201038401_26;Z3;12482;1206;1566;13492;2412;1851
0090016200_14062023017569;P201038401;P201038401_26;Z4;12482;1206;1851;13492;2412;2236
0090016200_14062023022940;P201038401;P201038401_26;Z5;12482;1206;2236;13492;2412;2621
