Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P192069127;P192069127_1;A;0;0;0;600;800;560
P192069127;P192069127_2;B;0;1240;0;2000;2440;2875
P192069127;P192069127_3;C;600;0;0;3000;1200;2000
P192069127;P192069127_4;D;2000;1200;0;4000;2400;2875
P192069127;P192069127_5;E;3000;0;0;5400;1200;1620
P192069127;P192069127_6;F;4000;1200;0;6000;2400;2875
P192069127;P192069127_7;G;5400;0;0;7400;1200;2875
P192069127;P192069127_8;H;6000;1200;0;8400;2400;1900
P192069127;P192069127_9;I;7400;0;0;9800;1200;2000
P192069127;P192069127_10;J;8400;1240;0;10200;2440;2340
P192069127;P192069127_11;K;9800;0;0;12200;1200;1800
P192069127;P192069127_12;L;10200;1200;0;11400;2400;2200
P192069127;P192069127_13;M;11400;1240;0;13400;2440;2875
P192069127;P192069127_14;N;12200;40;0;13400;1240;2200
