Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P202770405;P202770405_1;A;0;0;0;1000;1200;2835
P202770405;P202770405_2;B;0;1300;0;1000;2500;2835
P202770405;P202770405_3;C;1000;1300;0;2000;2500;2835
P202770405;P202770405_4;D;1000;0;0;2000;1200;2835
P202770405;P202770405_5;E;2000;0;0;3000;1200;2835
P202770405;P202770405_6;F;2000;1300;0;3000;2500;2835
P202770405;P202770405_7;G;3000;1300;0;4000;2500;2835
P202770405;P202770405_8;H;3000;0;0;4000;1200;2835
P202770405;P202770405_9;I;4000;0;0;5000;1200;2835
P202770405;P202770405_10;J;4000;1300;0;5000;2500;2835
P202770405;P202770405_11;K;5000;1300;0;6000;2500;2835
P202770405;P202770405_12;L;5000;0;0;6000;1200;2835
P202770405;P202770405_13;M;6000;0;0;7000;1200;2835
P202770405;P202770405_14;N;6000;1300;0;7000;2500;1905
P202770405;P202770405_15;O;7000;1300;0;8000;2500;2835
P202770405;P202770405_16;P;7000;0;0;8000;1200;2835
P202770405;P202770405_17;Q;8000;0;0;9000;1200;2835
P202770405;P202770405_18;R;8000;1300;0;9000;2500;2835
P202770405;P202770405_19;S;9000;1300;0;10000;2500;2835
P202770405;P202770405_20;T;9000;0;0;10000;1200;2835
P202770405;P202770405_21;U;10000;0;0;11000;1200;2835
P202770405;P202770405_22;V;10000;1300;0;11000;2500;2835
P202770405;P202770405_23;W;11000;1300;0;12000;2500;2835
P202770405;P202770405_24;X;11000;0;0;12000;1200;2835
P202770405;P202770405_25;Y;12000;0;0;13000;1200;2835
P202770405;P202770405_26;Z;12000;1300;0;13000;2500;2835
P202770405;P202770405_27;AA;13000;1500;0;14200;2500;2835
P202770405;P202770405_28;AB;13000;0;0;14000;1200;2835
