Id truck; Id stack; Stack code; X origin; Y origin; Z origin; X extremity; Y extremity; Z extremity
P184244501;P184244501_1;A;0;1240;0;1000;2440;2835
P184244501;P184244501_2;B;0;0;0;1010;1206;2961
P184244501;P184244501_3;C;1000;1234;0;2010;2440;2782
P184244501;P184244501_4;D;1010;0;0;2020;1206;2055
P184244501;P184244501_5;E;2010;1240;0;3010;2440;975
P184244501;P184244501_6;F;2020;0;0;3020;1200;2835
P184244501;P184244501_7;G;3010;1234;0;4020;2440;385
P184244501;P184244501_8;H;3020;0;0;4020;1200;2835
P184244501;P184244501_9;I;4020;0;0;5020;1200;2835
P184244501;P184244501_10;J;4020;1240;0;5020;2440;2835
P184244501;P184244501_11;K;5020;1640;0;5620;2440;314
P184244501;P184244501_12;L;5020;0;0;6020;1200;2835
P184244501;P184244501_13;M;5620;1240;0;6620;2440;975
P184244501;P184244501_14;N;6020;0;0;7020;1200;1905
P184244501;P184244501_15;O;6620;1240;0;7620;2440;1905
P184244501;P184244501_16;P;7020;0;0;8020;1200;1905
P184244501;P184244501_17;Q;7620;1240;0;8620;2440;1905
P184244501;P184244501_18;R;8020;0;0;9020;1200;1905
P184244501;P184244501_19;S;8620;1240;0;9620;2440;1905
P184244501;P184244501_20;T;9020;0;0;10020;1200;1905
P184244501;P184244501_21;U;9620;1240;0;10620;2440;1905
P184244501;P184244501_22;V;10020;0;0;11020;1200;1905
P184244501;P184244501_23;W;10620;1240;0;11620;2440;2835
P184244501;P184244501_24;X;11020;0;0;12020;1200;2835
P184244501;P184244501_25;Y;11620;1240;0;12620;2440;1905
P184244501;P184244501_26;Z;12020;0;0;13020;1200;1905
