Supplier code;Supplier loading order;Supplier dock;Supplier dock loading order;Plant code;Plant dock;Plant dock loading order;Product code;Arrival time;Id truck;Length;Width;Height;Max weight;Stack with multiple docks;Max density;Max weight on the bottom item in stacks;Cost;EMmm;EMmr;CM;CJfm;CJfc;CJfh;EM;EJhr;EJcr;EJeh
0011891801;1;;1;0090016200;G034E;1;924147526R;202307030715;P184244501;13500;2440;3000;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0011891801;1;;1;0090016200;G034E;1;924541411R;202307030715;P184244501;13500;2440;3000;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0011891801;1;;1;0090016200;G034E;1;924403981R;202307030715;P184244501;13500;2440;3000;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0011891801;1;;1;0090016200;G034E;1;924408741R;202307030715;P184244501;13500;2440;3000;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0011891801;1;;1;0090016200;G034E;1;924140812R;202307030715;P184244501;13500;2440;3000;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0024936101;2;;2;0090016200;G034E;1;341046408R;202307030715;P184244501;13500;2440;3000;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0026064701;3;;3;0090016200;G034E;1;550207980R;202307030715;P184244501;13500;2440;3000;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0011891801;1;;1;0090016200;G034E;1;924404680R;202307030715;P184244501;13500;2440;3000;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0026064701;3;;3;0090016200;G034E;1;540104496R;202307030715;P184244501;13500;2440;3000;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0011891801;1;;1;0090016200;G034E;1;924C36845R;202307030715;P184244501;13500;2440;3000;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0011891801;1;;1;0090016200;G034E;1;924411868R;202307030715;P184244501;13500;2440;3000;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0026064701;3;;3;0090016200;G034E;1;540106530R;202307030715;P184244501;13500;2440;3000;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0024936101;2;;2;0090016200;G034E;1;349354513R;202307030715;P184244501;13500;2440;3000;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0026064701;3;;3;0090016200;G034E;1;540107202R;202307030715;P184244501;13500;2440;3000;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0026064701;3;;3;0090016200;G034E;1;550201218R;202307030715;P184244501;13500;2440;3000;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0011891801;1;;1;0090016200;G034E;1;924C44667R;202307030715;P184244501;13500;2440;3000;24000;0;1500;100000;1500;11500;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
