Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P188069123;P188069123_1;A;0;0;0;1800;1200;2340
P188069123;P188069123_2;B;0;1200;0;2400;2400;2460
P188069123;P188069123_3;C;1800;0;0;4200;1200;1900
P188069123;P188069123_4;D;2400;1200;0;4800;2400;2460
P188069123;P188069123_5;E;4200;0;0;6600;1200;1900
P188069123;P188069123_6;F;4800;1200;0;6600;2400;2340
P188069123;P188069123_7;G;6600;0;0;8400;1200;2340
P188069123;P188069123_8;H;6600;1200;0;8400;2400;2340
P188069123;P188069123_9;I;8400;0;0;10200;1200;2340
P188069123;P188069123_10;J;8400;1200;0;10200;2400;2340
P188069123;P188069123_11;K;10200;0;0;12000;1200;2340
P188069123;P188069123_12;L;10200;1200;0;12000;2400;2340
P188069123;P188069123_13;M;12000;0;0;13200;2400;1900
