Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P202355701;P202355701_1;A;0;0;0;1000;1200;2835
P202355701;P202355701_2;B;0;1220;0;1000;2420;2835
P202355701;P202355701_3;C;1000;0;0;2000;1200;2835
P202355701;P202355701_4;D;1000;1220;0;2000;2420;2835
P202355701;P202355701_5;E;2000;0;0;3000;1200;2835
P202355701;P202355701_6;F;2000;1200;0;3200;2200;2835
P202355701;P202355701_7;G;3200;0;0;4200;1200;2835
P202355701;P202355701_8;H;3200;1200;0;4200;2400;1905
P202355701;P202355701_9;I;4200;0;0;5200;1200;2835
P202355701;P202355701_10;J;4200;1220;0;5200;2420;2835
P202355701;P202355701_11;K;5200;10;0;6200;1210;2835
P202355701;P202355701_12;L;5200;1220;0;6200;2420;2835
P202355701;P202355701_13;M;6200;10;0;7200;1210;2835
P202355701;P202355701_14;N;6200;1210;0;7210;2420;2950
P202355701;P202355701_15;O;7210;0;0;8220;1210;2950
P202355701;P202355701_16;P;7210;1220;0;8210;2420;2910
P202355701;P202355701_17;Q;8220;0;0;9230;1210;2950
P202355701;P202355701_18;R;8220;1210;0;9220;2410;2910
P202355701;P202355701_19;S;9230;0;0;10240;1210;2950
P202355701;P202355701_20;T;9230;1210;0;10440;2220;2950
P202355701;P202355701_21;U;10240;0;0;11250;1210;2950
P202355701;P202355701_22;V;10440;1210;0;11440;2410;1641
P202355701;P202355701_23;W;11440;10;0;12440;1210;2835
P202355701;P202355701_24;X;11440;1220;0;13340;2420;1455
P202355701;P202355701_25;Y;12440;0;0;13440;1200;1905
