Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P198209705;P198209705_1;A;0;620;0;1000;1820;975
P198209705;P198209705_2;B;1000;1240;0;2000;2440;975
P198209705;P198209705_3;C;1000;0;0;2000;1200;975
P198209705;P198209705_4;D;2000;620;0;3000;1820;975
P198209705;P198209705_5;E;3000;1240;0;4000;2440;975
P198209705;P198209705_6;F;3000;0;0;4000;1200;975
P198209705;P198209705_7;G;4000;1240;0;5000;2440;975
P198209705;P198209705_8;H;4000;0;0;5000;1200;975
P198209705;P198209705_9;I;5000;0;0;6000;1200;975
P198209705;P198209705_10;J;5000;1240;0;6000;2440;975
P198209705;P198209705_11;K;6000;1240;0;7000;2440;975
P198209705;P198209705_12;L;6000;0;0;7000;1200;975
P198209705;P198209705_13;M;7000;0;0;8000;1200;975
P198209705;P198209705_14;N;7000;1240;0;8000;2440;975
P198209705;P198209705_15;O;8000;1240;0;9000;2440;975
P198209705;P198209705_16;P;8000;0;0;9000;1200;975
P198209705;P198209705_17;Q;9000;0;0;10000;1200;975
P198209705;P198209705_18;R;9000;1240;0;10000;2440;975
P198209705;P198209705_19;S;10000;1240;0;11600;2440;2700
P198209705;P198209705_20;T;10000;0;0;11900;1200;2865
P198209705;P198209705_21;U;11600;1240;0;13200;2440;2700
P198209705;P198209705_22;V;11900;0;0;13500;1200;2700
