Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023001407;0028879100;;0090016200;G094R;502781464R;SLI---0130;1;800;600;560;95,720;42;GERB--0588_800_600;none;202306090000;202306261345;4;100
0090016200_08062023001819;0028879100;;0090016200;G094R;755334743R;CON-S-0130;1;780;570;478;90,450;47;GERB--3195_780_570;widthwise;202306090000;202306261345;3;4
0090016200_08062023002165;0028879100;;0090016200;G094R;743P73652R;SLI---0130;4;800;600;560;94,050;42;GERB--0588_800_600;none;202306090000;202306261345;4;100
0090016200_08062023003288;0028879100;;0090016200;G094R;668621642R;SLI---0601;2;1200;1000;750;201,600;45;GERB--1213_1200_1000;none;202306090000;202306261345;5;100
0090016200_08062023005896;0028879100;;0090016200;G094R;743J34655R;SLI---2112;1;1206;1010;285;128,700;0;GERB--0528_1206_1010;none;202306090000;202306261345;18;100
0090016200_08062023007829;0028879100;;0090016200;G094R;799112787R;SLI---0770;3;1200;1000;975;236,475;45;GERB--1213_1200_1000;none;202306090000;202306261345;4;100
0090016200_08062023008217;0028879100;;0090016200;G094R;668620965R;SLI---0770;9;1200;1000;975;183,150;45;GERB--1213_1200_1000;none;202306090000;202306261345;3;100
0090016200_08062023008221;0028879100;;0090016200;G094R;767615732R;SLI---0130;1;800;600;560;275,600;42;GERB--0588_800_600;none;202306090000;202306261345;19;100
0090016200_08062023009503;0028879100;;0090016200;G094R;755394407R;CON-S-0130;3;780;570;478;111,460;47;GERB--3195_780_570;widthwise;202306090000;202306261345;3;4
0090016200_08062023009916;0028879100;;0090016200;G114S;904587904R;SLI---0130;1;800;600;560;173,080;42;GERB--0588_800_600;none;202306090000;202306261345;4;100
0090016200_08062023009965;0028879100;;0090016200;G094R;776E95703R;CON-S-0130;2;780;570;478;187,200;47;GERB--3195_780_570;widthwise;202306090000;202306261345;6;4
0090016200_08062023010965;0028879100;;0090016200;G094R;743D00805R;SLI---0130;1;800;600;560;145,400;42;GERB--0588_800_600;none;202306090000;202306261345;4;100
0090016200_08062023012418;0028879100;;0090016200;G094R;745944972R;SLI---0130;3;800;600;560;133,000;42;GERB--0588_800_600;none;202306090000;202306261345;4;100
0090016200_08062023012993;0028879100;;0090016200;G114S;762473654R;SLI---0601;2;1200;1000;750;367,120;45;GERB--1213_1200_1000;none;202306090000;202306261345;7;100
0090016200_08062023013022;0028879100;;0090016200;G094R;801454078R;SLI---2112;1;1206;1010;385;169,100;0;GERB--0528_1206_1010;none;202306090000;202306261345;43;100
0090016200_08062023013030;0028879100;;0090016200;G094R;767K69273R;SLI---0770;1;1200;1000;975;710,400;45;GERB--1213_1200_1000;none;202306090000;202306261345;19;100
0090016200_08062023013983;0028879100;;0090016200;G094R;764969237R;SLI---0130;3;800;600;560;146,500;42;GERB--0588_800_600;none;202306090000;202306261345;3;100
0090016200_08062023014456;0028879100;;0090016200;G094R;745A89643R;SLI---0901;1;1600;1200;750;497,640;45;GERB--1613_1600_1200;none;202306090000;202306261345;10;100
0090016200_08062023015236;0028879100;;0090016200;G094R;765844960R;SLI---2112;1;1206;1010;1185;390,150;0;GERB--0528_1206_1010;none;202306090000;202306261345;10;100
0090016200_08062023015864;0028879100;;0090016200;G094R;755151116R;SLI---0601;2;1200;1000;750;310,000;45;GERB--1213_1200_1000;none;202306090000;202306261345;9;100
0090016200_08062023016950;0028879100;;0090016200;G114S;821461090R;SLI---0130;1;800;600;560;374,000;42;GERB--0588_800_600;none;202306090000;202306261345;8;100
0090016200_08062023017391;0028879100;;0090016200;G094R;755399905R;CON-S-0130;1;780;570;478;132,720;47;GERB--3195_780_570;widthwise;202306090000;202306261345;3;4
0090016200_08062023017514;0028879100;;0090016200;G114S;901251391R;SLI---0601;1;1200;1000;750;203,800;45;GERB--1213_1200_1000;none;202306090000;202306261345;4;100
0090016200_08062023017873;0028879100;;0090016200;G094R;764559166R;SLI---0130;2;800;600;560;68,000;42;GERB--0588_800_600;none;202306090000;202306261345;3;100
0090016200_08062023018279;0028879100;;0090016200;G094R;755529270R;SLI---2112;1;1206;1010;385;161,800;0;GERB--0528_1206_1010;none;202306090000;202306261345;26;100
0090016200_08062023018608;0028879100;;0090016200;G094R;755300576R;SLI---0601;2;1200;1000;750;266,200;45;GERB--1213_1200_1000;none;202306090000;202306261345;8;100
0090016200_08062023019652;0028879100;;0090016200;G094R;732200504R;SLI---0130;5;800;600;560;94,000;42;GERB--0588_800_600;none;202306090000;202306261345;2;100
0090016200_08062023020518;0028879100;;0090016200;G114S;663390908R;CON-S-0130;3;780;570;478;104,880;47;GERB--3195_780_570;widthwise;202306090000;202306261345;3;4
0090016200_08062023020636;0028879100;;0090016200;G094R;625924620R;SLI---0130;1;800;600;560;91,560;42;GERB--0588_800_600;none;202306090000;202306261345;3;100
0090016200_08062023020930;0028879100;;0090016200;G094R;745424134R;SLI---0130;1;800;600;560;122,600;42;GERB--0588_800_600;none;202306090000;202306261345;3;100
0090016200_08062023021139;0028879100;;0090016200;G094R;767439935R;SLI---2112;1;1206;1010;385;138,400;0;GERB--0528_1206_1010;none;202306090000;202306261345;15;100
0090016200_08062023021328;0028879100;;0090016200;G094R;756286429R;SLI---0601;3;1200;1000;750;213,920;45;GERB--1213_1200_1000;none;202306090000;202306261345;7;100
0090016200_08062023021630;0028879100;;0090016200;G094R;767427090R;SLI---2112;1;1206;1010;385;148,300;0;GERB--0528_1206_1010;none;202306090000;202306261345;15;100
