Supplier code;Supplier loading order;Supplier dock;Supplier dock loading order;Plant code;Plant dock;Plant dock loading order;Product code;Arrival time;Id truck;Length;Width;Height;Max weight;Stack with multiple docks;Max density;Max weight on the bottom item in stacks;Cost;EMmm;EMmr;CM;CJfm;CJfc;CJfh;EM;EJhr;EJcr;EJeh
0000923613;2;;2;0090016200;G034E;1;747610378R;202307071430;P188209711;13500;2440;3000;24000;0;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0025050301;1;;1;0090016200;G034E;1;410009203R;202307071430;P188209711;13500;2440;3000;24000;0;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000923613;2;;2;0090016200;G034E;1;483828070R;202307071430;P188209711;13500;2440;3000;24000;0;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000923613;2;;2;0090016200;G034E;1;747518509R;202307071430;P188209711;13500;2440;3000;24000;0;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0025050301;1;;1;0090016200;G034E;1;410106398R;202307071430;P188209711;13500;2440;3000;24000;0;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0025050301;1;;1;0090016200;G034E;1;410005038R;202307071430;P188209711;13500;2440;3000;24000;0;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0025050301;1;;1;0090016200;G034E;1;410100395R;202307071430;P188209711;13500;2440;3000;24000;0;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000923613;2;;2;0090016200;G034E;1;747615154R;202307071430;P188209711;13500;2440;3000;24000;0;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0025050301;1;;1;0090016200;G034E;1;410103908R;202307071430;P188209711;13500;2440;3000;24000;0;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000923613;2;;2;0090016200;G034E;1;747617951R;202307071430;P188209711;13500;2440;3000;24000;0;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0025050301;1;;1;0090016200;G034E;1;410106429R;202307071430;P188209711;13500;2440;3000;24000;0;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000923613;2;;2;0090016200;G034E;1;204484733R;202307071430;P188209711;13500;2440;3000;24000;0;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000923613;2;;2;0090016200;G034E;1;483821273R;202307071430;P188209711;13500;2440;3000;24000;0;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0000923613;2;;2;0090016200;G034E;1;205414195R;202307071430;P188209711;13500;2440;3000;24000;0;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
