Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023001445;0025050301;;0090016200;G034E;410106398R;SLI---0770;2;1200;1000;975;1046,952;45;GERB--1213_1200_1000;none;202307030000;202307071430;37;100
0090016200_08062023010499;0025050301;;0090016200;G034E;410005038R;SLI---0770;4;1200;1000;975;1046,952;45;GERB--1213_1200_1000;none;202307030000;202307071430;37;100
0090016200_08062023016148;0025050301;;0090016200;G034E;410103908R;SLI---0770;2;1200;1000;975;935,496;45;GERB--1213_1200_1000;none;202307030000;202307071430;34;100
0090016200_08062023016671;0025050301;;0090016200;G034E;410009203R;SLI---0770;2;1200;1000;975;935,496;45;GERB--1213_1200_1000;none;202307030000;202307071430;34;100
0090016200_08062023018965;0000923613;;0090016200;G034E;747615154R;SLI---1200;5;1600;1200;930;214,240;45;GERB--1613_1600_1200;none;202307030000;202307100945;7;100
0090016200_08062023019250;0000923613;;0090016200;G034E;747615154R;SLI---1200;7;1600;1200;930;214,240;45;GERB--1613_1600_1200;none;202307030000;202307071430;7;100
0090016200_08062023019330;0025050301;;0090016200;G034E;410100395R;SLI---0770;2;1200;1000;975;1047,672;45;GERB--1213_1200_1000;none;202307030000;202307071430;44;100
0090016200_08062023021170;0000923613;;0090016200;G034E;747617951R;SLI---1101;2;1900;1200;750;168,400;45;GERB--0109_1900_1200;none;202307030000;202307071430;1;100
0090016200_08062023024168;0000923613;;0090016200;G034E;747617951R;SLI---1101;2;1900;1200;750;168,400;45;GERB--0109_1900_1200;none;202307030000;202307100945;1;100
0090016200_08062023025659;0000923613;;0090016200;G034E;205414195R;SLI---1200;1;1600;1200;930;260,800;45;GERB--1613_1600_1200;none;202307030000;202307100945;12;100
0090016200_08062023025703;0000923613;;0090016200;G034E;204484733R;SLI---0770;2;1200;1000;975;237,000;45;GERB--1213_1200_1000;none;202307030000;202307071430;16;100
0090016200_08062023029348;0000923613;;0090016200;G034E;205414195R;SLI---1200;1;1600;1200;930;260,800;45;GERB--1613_1600_1200;none;202307030000;202307071430;12;100
0090016200_08062023031514;0000923613;;0090016200;G034E;747610378R;SLI---1101;10;1900;1200;750;164,320;45;GERB--0109_1900_1200;none;202307030000;202307071430;1;100
