Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P200050703;P200050703_1;A;0;0;0;1000;1200;2835
P200050703;P200050703_2;B;0;1200;0;1000;2400;2835
P200050703;P200050703_3;C;1000;0;0;2000;1200;2835
P200050703;P200050703_4;D;1000;1200;0;2000;2400;1860
P200050703;P200050703_5;E;2000;200;0;3200;1200;2835
P200050703;P200050703_6;F;2000;1200;0;3200;2200;2835
P200050703;P200050703_7;G;3200;190;0;4406;1200;2270
P200050703;P200050703_8;H;3200;1212;0;4200;2412;2700
P200050703;P200050703_9;I;4406;0;0;5406;1200;2700
P200050703;P200050703_10;J;4406;1200;0;5406;2400;2835
P200050703;P200050703_11;K;5406;0;0;6406;1200;2835
P200050703;P200050703_12;L;5406;1200;0;6406;2400;2835
P200050703;P200050703_13;M;6406;0;0;7406;1200;2835
P200050703;P200050703_14;N;6406;1200;0;7406;2400;2835
P200050703;P200050703_15;O;7406;0;0;8406;1200;2835
P200050703;P200050703_16;P;7406;1200;0;8406;2400;2835
P200050703;P200050703_17;Q;8406;0;0;9406;1200;2835
P200050703;P200050703_18;R;8406;1212;0;9406;2412;2835
P200050703;P200050703_19;S;9406;0;0;10406;1200;2835
P200050703;P200050703_20;T;9406;1212;0;10406;2412;2700
P200050703;P200050703_21;U;10406;0;0;11406;1200;2835
P200050703;P200050703_22;V;10406;1200;0;11406;2400;2835
P200050703;P200050703_23;W;11406;0;0;12406;1200;2835
P200050703;P200050703_24;X;11406;1200;0;12406;2400;2835
P200050703;P200050703_25;Y;12406;0;0;13406;1200;2700
P200050703;P200050703_26;Z;12406;1212;0;13406;2412;2835
