Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090018000_08062023000827;P180730401;P180730401_1;A1;0;0;0;1600;1200;930
0090018000_08062023008797;P180730401;P180730401_1;A2;0;0;930;1600;1200;1815
0090018000_08062023009990;P180730401;P180730401_1;A3;0;0;1815;1600;1200;2700
0090018000_08062023000827;P180730401;P180730401_2;B1;0;1300;0;1600;2500;930
0090018000_08062023006666;P180730401;P180730401_2;B2;0;1300;930;1600;2500;1815
0090018000_08062023006666;P180730401;P180730401_2;B3;0;1300;1815;1600;2500;2700
0090018000_08062023000313;P180730401;P180730401_3;C1;1600;0;0;2600;1200;975
0090018000_08062023013321;P180730401;P180730401_3;C2;1600;0;975;2600;1200;1905
0090018000_08062023013321;P180730401;P180730401_3;C3;1600;0;1905;2600;1200;2835
0090018000_08062023000521;P180730401;P180730401_4;D1;1600;1300;0;3200;2500;930
0090018000_08062023008568;P180730401;P180730401_4;D2;1600;1300;930;3200;2500;1815
0090018000_08062023008568;P180730401;P180730401_4;D3;1600;1300;1815;3200;2500;2700
0090018000_08062023003730;P180730401;P180730401_5;E1;2600;0;0;4200;1200;930
0090018000_08062023008568;P180730401;P180730401_5;E2;2600;0;930;4200;1200;1815
0090018000_08062023008568;P180730401;P180730401_5;E3;2600;0;1815;4200;1200;2700
0090018000_08062023000932;P180730401;P180730401_6;F1;3200;1300;0;4200;2500;975
0090018000_08062023013173;P180730401;P180730401_6;F2;3200;1300;975;4200;2500;1905
0090018000_08062023013173;P180730401;P180730401_6;F3;3200;1300;1905;4200;2500;2835
0090018000_08062023000007;P180730401;P180730401_7;G1;4200;0;0;5200;1200;459
0090018000_08062023003444;P180730401;P180730401_7;G2;4200;0;459;5200;1200;918
0090018000_08062023005681;P180730401;P180730401_7;G3;4200;0;918;5200;1200;1377
0090018000_08062023005681;P180730401;P180730401_7;G4;4200;0;1377;5200;1200;1836
0090018000_08062023006459;P180730401;P180730401_7;G5;4200;0;1836;5200;1200;2295
0090018000_08062023008328;P180730401;P180730401_7;G6;4200;0;2295;5200;1200;2754
0090018000_08062023000932;P180730401;P180730401_8;H1;4200;1300;0;5200;2500;975
0090018000_08062023013173;P180730401;P180730401_8;H2;4200;1300;975;5200;2500;1905
0090018000_08062023013173;P180730401;P180730401_8;H3;4200;1300;1905;5200;2500;2835
0090018000_08062023000827;P180730401;P180730401_9;I1;5200;0;0;6800;1200;930
0090018000_08062023006666;P180730401;P180730401_9;I2;5200;0;930;6800;1200;1815
0090018000_08062023008568;P180730401;P180730401_9;I3;5200;0;1815;6800;1200;2700
0090018000_08062023003730;P180730401;P180730401_10;J1;5200;1300;0;6800;2500;930
