Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P234227601;P234227601_1;A;0;0;0;1000;1200;2835
P234227601;P234227601_2;B;0;1640;0;600;2440;2632
P234227601;P234227601_3;C;600;1640;0;1200;2440;1596
P234227601;P234227601_4;D;1000;240;0;2200;1240;2385
P234227601;P234227601_5;E;1200;1240;0;2200;2440;1905
P234227601;P234227601_6;F;2200;240;0;2800;1040;2114
P234227601;P234227601_7;G;2200;1040;0;2800;1840;1596
P234227601;P234227601_8;H;2800;0;0;3800;1200;2865
P234227601;P234227601_9;I;2800;1440;0;4000;2440;2835
P234227601;P234227601_10;J;3800;40;0;4800;1240;2610
P234227601;P234227601_11;K;4000;1240;0;4600;2040;1596
P234227601;P234227601_12;L;4600;1440;0;5800;2440;2835
P234227601;P234227601_13;M;4800;0;0;5400;800;1596
P234227601;P234227601_14;N;5400;0;0;6600;1000;2835
P234227601;P234227601_15;O;5800;1010;0;6370;1790;1340
P234227601;P234227601_16;P;5800;1840;0;6600;2440;1596
P234227601;P234227601_17;Q;6370;1240;0;7170;1840;1078
P234227601;P234227601_18;R;6600;0;0;7806;1010;1855
P234227601;P234227601_19;S;7170;1240;0;7740;2020;909
P234227601;P234227601_20;T;7740;1240;0;8740;2440;2835
P234227601;P234227601_21;U;7806;34;0;8816;1240;385
P234227601;P234227601_22;V;8816;460;0;9386;1240;1771
P234227601;P234227601_23;W;8816;1240;0;10016;2240;2610
P234227601;P234227601_24;X;9386;0;0;10186;600;1596
P234227601;P234227601_25;Y;10016;1240;0;11016;2440;2835
P234227601;P234227601_26;Z;11016;40;0;12016;1240;2610
P234227601;P234227601_27;AA;11016;1240;0;12016;2440;2865
P234227601;P234227601_28;AB;12016;40;0;13016;1240;2610
P234227601;P234227601_29;AC;12016;1640;0;12616;2440;2114
