Supplier code;Supplier loading order;Supplier dock;Supplier dock loading order;Plant code;Plant dock;Plant dock loading order;Product code;Arrival time;Id truck;Length;Width;Height;Max weight;Stack with multiple docks;Max density;Max weight on the bottom item in stacks;Cost;EMmm;EMmr;CM;CJfm;CJfc;CJfh;EM;EJhr;EJcr;EJeh
0029251000;2;;2;0090016200;G014B1;2;260108361R;202306221330;P173210301;13500;2440;3000;24000;1;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0029251000;2;;2;0090016200;G014B1;2;260604180R;202306221330;P173210301;13500;2440;3000;24000;1;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0028134601;1;;1;0090016200;G024G1;1;490043642R;202306221330;P173210301;13500;2440;3000;24000;1;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0028134601;1;;1;0090016200;G024G1;1;490044479R;202306221330;P173210301;13500;2440;3000;24000;1;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0029251000;2;;2;0090016200;G014B1;2;260105399R;202306221330;P173210301;13500;2440;3000;24000;1;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0029251000;2;;2;0090016200;G014B1;2;260600690R;202306221330;P173210301;13500;2440;3000;24000;1;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0029251000;2;;2;0090016200;G014B1;2;260607636R;202306221330;P173210301;13500;2440;3000;24000;1;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0029251000;2;;2;0090016200;G014B1;2;260608231R;202306221330;P173210301;13500;2440;3000;24000;1;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0029251000;2;;2;0090016200;G014B1;2;260107991R;202306221330;P173210301;13500;2440;3000;24000;1;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0028134601;1;;1;0090016200;G024G1;1;490047925R;202306221330;P173210301;13500;2440;3000;24000;1;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
0029251000;2;;2;0090016200;G014B1;2;260109449R;202306221330;P173210301;13500;2440;3000;24000;1;1000;100000;1500;12000;31500;7808,000;3800;1040;3330;7300,000;7630;2350;1670
