Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P209730301;P209730301_1;A;0;200;0;1200;1200;2459
P209730301;P209730301_2;B;0;1500;0;1200;2500;2835
P209730301;P209730301_3;C;1200;0;0;2200;1200;2835
P209730301;P209730301_4;D;1200;1200;0;2200;2400;2835
P209730301;P209730301_5;E;2200;500;0;3400;1500;2865
P209730301;P209730301_6;F;2200;1500;0;3400;2500;2432
P209730301;P209730301_7;G;3400;0;0;4400;1200;2835
P209730301;P209730301_8;H;3400;1200;0;4400;2400;2835
P209730301;P209730301_9;I;4400;200;0;5600;1200;2835
P209730301;P209730301_10;J;4400;1200;0;6000;2400;2835
P209730301;P209730301_11;K;6000;200;0;7200;1200;2573
P209730301;P209730301_12;L;6000;1200;0;7200;2200;2000
P209730301;P209730301_13;M;7200;0;0;9100;1200;1455
P209730301;P209730301_14;N;7200;1200;0;8800;2400;2835
P209730301;P209730301_15;O;9100;0;0;10700;1200;2835
P209730301;P209730301_16;P;10700;0;0;12600;1200;2160
P209730301;P209730301_17;Q;10700;1200;0;11700;2400;2034
P209730301;P209730301_18;R;11700;1300;0;12700;2500;2633
P209730301;P209730301_19;S;12700;1300;0;13700;2500;2835
P209730301;P209730301_20;T;13700;300;0;14900;1300;2865
P209730301;P209730301_21;U;13700;1300;0;14700;2500;1377
