Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090018000_08062023004918;P212738701;P212738701_1;A1;0;500;0;2350;1500;950
0090018000_08062023007223;P212738701;P212738701_1;A2;0;500;950;2350;1500;1855
0090018000_08062023010652;P212738701;P212738701_1;A3;0;500;1855;2350;1500;2760
0090018000_08062023007223;P212738701;P212738701_2;B1;0;1500;0;2350;2500;950
0090018000_08062023002765;P212738701;P212738701_2;B2;0;1500;950;2350;2500;1855
0090018000_08062023007223;P212738701;P212738701_2;B3;0;1500;1855;2350;2500;2760
0090018000_08062023013808;P212738701;P212738701_3;C1;2350;500;0;4700;1500;950
0090018000_08062023000457;P212738701;P212738701_3;C2;2350;500;950;4700;1500;1855
0090018000_08062023007223;P212738701;P212738701_3;C3;2350;500;1855;4700;1500;2760
0090018000_08062023002765;P212738701;P212738701_4;D1;2350;1500;0;4700;2500;950
0090018000_08062023000457;P212738701;P212738701_4;D2;2350;1500;950;4700;2500;1855
0090018000_08062023004918;P212738701;P212738701_4;D3;2350;1500;1855;4700;2500;2760
0090018000_08062023013808;P212738701;P212738701_5;E1;4700;500;0;7050;1500;950
0090018000_08062023003683;P212738701;P212738701_5;E2;4700;500;950;7050;1500;1855
0090018000_08062023008307;P212738701;P212738701_5;E3;4700;500;1855;7050;1500;2760
0090018000_08062023012386;P212738701;P212738701_6;F1;4700;1500;0;7050;2500;950
0090018000_08062023007223;P212738701;P212738701_6;F2;4700;1500;950;7050;2500;1855
0090018000_08062023007223;P212738701;P212738701_6;F3;4700;1500;1855;7050;2500;2760
0090018000_08062023012979;P212738701;P212738701_7;G1;7050;150;0;8050;2500;950
0090018000_08062023002765;P212738701;P212738701_7;G2;7050;150;950;8050;2500;1855
0090018000_08062023002889;P212738701;P212738701_7;G3;7050;150;1855;8050;2500;2760
0090018000_08062023013808;P212738701;P212738701_8;H1;8050;150;0;9050;2500;950
0090018000_08062023002765;P212738701;P212738701_8;H2;8050;150;950;9050;2500;1855
0090018000_08062023002889;P212738701;P212738701_8;H3;8050;150;1855;9050;2500;2760
0090018000_08062023007223;P212738701;P212738701_9;I1;9050;0;0;11400;1000;950
0090018000_08062023002765;P212738701;P212738701_9;I2;9050;0;950;11400;1000;1855
0090018000_08062023003683;P212738701;P212738701_9;I3;9050;0;1855;11400;1000;2760
0090018000_08062023010652;P212738701;P212738701_10;J1;9050;1500;0;11400;2500;950
0090018000_08062023010652;P212738701;P212738701_10;J2;9050;1500;950;11400;2500;1855
0090018000_08062023010652;P212738701;P212738701_10;J3;9050;1500;1855;11400;2500;2760
0090018000_08062023010652;P212738701;P212738701_11;K1;11400;500;0;13750;1500;950
0090018000_08062023007223;P212738701;P212738701_11;K2;11400;500;950;13750;1500;1855
0090018000_08062023010652;P212738701;P212738701_11;K3;11400;500;1855;13750;1500;2760
0090018000_08062023010652;P212738701;P212738701_12;L1;11400;1500;0;13750;2500;950
0090018000_08062023000457;P212738701;P212738701_12;L2;11400;1500;950;13750;2500;1855
0090018000_08062023007223;P212738701;P212738701_12;L3;11400;1500;1855;13750;2500;2760
0090018000_08062023007223;P212738701;P212738701_13;M1;13750;0;0;14750;2350;950
0090018000_08062023012443;P212738701;P212738701_13;M2;13750;0;950;14750;2350;1855
0090018000_08062023012443;P212738701;P212738701_13;M3;13750;0;1855;14750;2350;2760
