Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P192069127;P192069127_1;A;0;0;0;2400;1200;1900
P192069127;P192069127_2;B;0;1240;0;2000;2440;2875
P192069127;P192069127_3;C;2000;1640;0;2600;2440;560
P192069127;P192069127_4;D;2400;0;0;3600;1200;2200
P192069127;P192069127_5;E;2600;1240;0;4600;2440;2875
P192069127;P192069127_6;F;3600;40;0;4800;1240;2200
P192069127;P192069127_7;G;4600;1240;0;6600;2440;2875
P192069127;P192069127_8;H;4800;0;0;6600;1200;2340
P192069127;P192069127_9;I;6600;0;0;9000;1200;2000
P192069127;P192069127_10;J;6600;1200;0;8600;2400;2875
P192069127;P192069127_11;K;8600;1200;0;11000;2400;2000
P192069127;P192069127_12;L;9000;0;0;11400;1200;1800
P192069127;P192069127_13;M;11000;1200;0;13400;2400;1620
P192069127;P192069127_14;N;11400;0;0;13400;1200;2875
