Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016900_14062023027399;P202064011;P202064011_1;A1;0;0;0;2200;2400;1520
0090016900_14062023043661;P202064011;P202064011_1;A2;0;0;1520;2200;2400;2995
0090016900_14062023027399;P202064011;P202064011_2;B1;2200;0;0;4400;2400;1520
0090016900_14062023043661;P202064011;P202064011_2;B2;2200;0;1520;4400;2400;2995
0090016900_14062023027399;P202064011;P202064011_3;C1;4400;0;0;6600;2400;1520
0090016900_14062023043661;P202064011;P202064011_3;C2;4400;0;1520;6600;2400;2995
0090016900_14062023027399;P202064011;P202064011_4;D1;6600;0;0;8800;2400;1520
0090016900_14062023043661;P202064011;P202064011_4;D2;6600;0;1520;8800;2400;2995
0090016900_14062023027399;P202064011;P202064011_5;E1;8800;0;0;11000;2400;1520
0090016900_14062023043661;P202064011;P202064011_5;E2;8800;0;1520;11000;2400;2995
0090016900_14062023027399;P202064011;P202064011_6;F1;11000;0;0;13200;2400;1520
