Id truck; Id stack; Stack code; X origin; Y origin; Z origin; X extremity; Y extremity; Z extremity
P165069123;P165069123_1;A;0;0;0;1200;2400;1900
P165069123;P165069123_2;B;1200;1240;0;3000;2440;2340
P165069123;P165069123_3;C;1200;0;0;3000;1200;2340
P165069123;P165069123_4;D;3000;0;0;4800;1200;2340
P165069123;P165069123_5;E;3000;1240;0;4800;2440;2340
P165069123;P165069123_6;F;4800;0;0;6000;2400;1900
P165069123;P165069123_7;G;6000;0;0;7200;1200;2200
P165069123;P165069123_8;H;6000;1240;0;7800;2440;2340
P165069123;P165069123_9;I;7200;0;0;9000;1200;2340
P165069123;P165069123_10;J;7800;1240;0;10200;2440;2460
P165069123;P165069123_11;K;9000;0;0;11400;1200;1900
P165069123;P165069123_12;L;10200;1240;0;12600;2440;1900
P165069123;P165069123_13;M;11400;0;0;13200;1200;2340
