Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016900_08062023003190;0000679301;;0090016900;169GB-20;901006502R;MTEM--4631;1;2400;1200;2460;702,272;45;GERB--0059_2400_1200;none;202306090000;202306142150;15;100
0090016900_08062023004113;0000679301;;0090016900;169GB-20;651006069R;MTEM--5403;1;1200;1200;2200;316,180;45;GERB--0041_1200_1200;none;202306120000;202306150100;4;100
0090016900_08062023008284;0000679301;;0090016900;169GB-20;821009831R;MTEM--4633;2;1800;1200;2340;551,344;45;GERB--0088_1800_1200;none;202306090000;202306141935;10;100
0090016900_08062023010198;0000679301;;0090016900;169GB-20;760335045R;MTEM--4461;1;2400;1200;1900;518,208;45;GERB--0059_2400_1200;none;202306120000;202306150905;6;100
0090016900_08062023019628;0000679301;;0090016900;169GB-20;821002392R;MTEM--4633;1;1800;1200;2340;502,192;45;GERB--0088_1800_1200;none;202306090000;202306141935;9;100
0090016900_08062023023349;0000679301;;0090016900;169GB-20;821009831R;MTEM--4633;4;1800;1200;2340;551,344;45;GERB--0088_1800_1200;none;202306120000;202306151205;10;100
0090016900_08062023025018;0000679301;;0090016900;169GB-20;760335045R;MTEM--4461;1;2400;1200;1900;518,208;45;GERB--0059_2400_1200;none;202306090000;202306141935;6;100
0090016900_08062023026918;0000679301;;0090016900;169GB-20;821009831R;MTEM--4633;1;1800;1200;2340;551,344;45;GERB--0088_1800_1200;none;202306090000;202306142150;10;100
0090016900_08062023029004;0000679301;;0090016900;169GB-20;8200689547;MTEM--4632;1;1800;1200;2340;550,536;45;GERB--0088_1800_1200;none;202306090000;202306142150;10;100
0090016900_08062023032826;0000679301;;0090016900;169GB-20;760335045R;MTEM--4461;1;2400;1200;1900;518,208;45;GERB--0059_2400_1200;none;202306120000;202306152230;6;100
0090016900_08062023039316;0000679301;;0090016900;169GB-20;760335045R;MTEM--4461;1;2400;1200;1900;518,208;45;GERB--0059_2400_1200;none;202306090000;202306142000;6;100
