Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P199630901;P199630901_1;A;0;1200;0;1200;2200;2835
P199630901;P199630901_2;B;1200;0;0;2200;1200;2835
P199630901;P199630901_3;C;1200;1440;0;2400;2440;2835
P199630901;P199630901_4;D;2200;0;0;3400;1000;2835
P199630901;P199630901_5;E;2400;1440;0;3600;2440;2835
P199630901;P199630901_6;F;3400;0;0;4400;1200;2835
P199630901;P199630901_7;G;3600;1440;0;4800;2440;2835
P199630901;P199630901_8;H;4400;40;0;5400;1240;2835
P199630901;P199630901_9;I;5400;0;0;6600;1000;2835
P199630901;P199630901_10;J;5400;1240;0;6600;2240;2835
P199630901;P199630901_11;K;6600;0;0;7800;1000;2835
P199630901;P199630901_12;L;6600;1240;0;7600;2440;1905
P199630901;P199630901_13;M;7600;1240;0;8600;2440;1905
P199630901;P199630901_14;N;7800;0;0;8800;1200;1905
P199630901;P199630901_15;O;8600;1240;0;9800;2240;1905
P199630901;P199630901_16;P;8800;0;0;9800;1200;1905
P199630901;P199630901_17;Q;9800;240;0;11000;1240;1905
P199630901;P199630901_18;R;9800;1240;0;11000;2240;1905
P199630901;P199630901_19;S;11000;40;0;12000;1240;1905
P199630901;P199630901_20;T;11000;1440;0;12200;2440;1905
P199630901;P199630901_21;U;12000;0;0;13200;1000;1905
P199630901;P199630901_22;V;12200;1440;0;13400;2440;975
