Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P201161407;P201161407_1;A;0;0;0;1200;1200;2752
P201161407;P201161407_2;B;0;1240;0;1200;2440;2752
P201161407;P201161407_3;C;1200;0;0;2400;1200;2752
P201161407;P201161407_4;D;1200;1240;0;2400;2440;2752
P201161407;P201161407_5;E;2400;0;0;3600;1200;2752
P201161407;P201161407_6;F;2400;1240;0;3600;2440;2752
P201161407;P201161407_7;G;3600;0;0;4800;1200;2752
P201161407;P201161407_8;H;3600;1240;0;4800;2440;2752
P201161407;P201161407_9;I;4800;0;0;6120;2350;2910
P201161407;P201161407_10;J;6120;0;0;7440;2350;1000
P201161407;P201161407_11;K;7440;0;0;8640;1200;2752
P201161407;P201161407_12;L;7440;1240;0;8640;2440;2752
P201161407;P201161407_13;M;8640;0;0;9840;1200;2752
P201161407;P201161407_14;N;8640;1240;0;9840;2440;2752
P201161407;P201161407_15;O;9840;0;0;11040;1200;2752
P201161407;P201161407_16;P;9840;1240;0;11040;2440;2752
P201161407;P201161407_17;Q;11040;0;0;12240;1200;2752
P201161407;P201161407_18;R;11040;1240;0;12240;2440;2752
P201161407;P201161407_19;S;12240;0;0;13440;1200;2752
P201161407;P201161407_20;T;12240;1240;0;13440;2440;2752
