Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P193069127;P193069127_1;A;0;0;0;2000;1200;1460
P193069127;P193069127_2;B;0;1200;0;2000;2400;2875
P193069127;P193069127_3;C;2000;0;0;3800;1200;2340
P193069127;P193069127_4;D;2000;1200;0;3800;2400;2340
P193069127;P193069127_5;E;3800;0;0;5600;1200;2340
P193069127;P193069127_6;F;3800;1240;0;5600;2440;2340
P193069127;P193069127_7;G;5600;0;0;7400;1200;2340
P193069127;P193069127_8;H;5600;1200;0;7400;2400;2340
P193069127;P193069127_9;I;7400;0;0;9800;1200;2460
P193069127;P193069127_10;J;7400;1200;0;9200;2400;2340
P193069127;P193069127_11;K;9200;1240;0;11200;2440;2875
P193069127;P193069127_12;L;9800;0;0;11600;1200;2340
P193069127;P193069127_13;M;11200;1240;0;13200;2440;2875
P193069127;P193069127_14;N;11600;0;0;13400;1200;2340
