Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P165069123;P165069123_1;A;0;0;0;1800;1200;2340
P165069123;P165069123_2;B;0;1240;0;1800;2440;2340
P165069123;P165069123_3;C;1800;0;0;3600;1200;2340
P165069123;P165069123_4;D;1800;1240;0;4200;2440;2460
P165069123;P165069123_5;E;3600;0;0;5400;1200;2340
P165069123;P165069123_6;F;4200;1240;0;6000;2440;2340
P165069123;P165069123_7;G;5400;0;0;7200;1200;2340
P165069123;P165069123_8;H;6000;1240;0;7800;2440;2340
P165069123;P165069123_9;I;7200;0;0;9600;1200;1900
P165069123;P165069123_10;J;7800;1240;0;9600;2440;2340
P165069123;P165069123_11;K;9600;0;0;10800;2400;1900
P165069123;P165069123_12;L;10800;0;0;13200;1200;1900
P165069123;P165069123_13;M;10800;1240;0;13200;2440;1900
