Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P199069115;P199069115_1;A;0;40;0;1800;1240;2340
P199069115;P199069115_2;B;0;1240;0;1800;2440;2340
P199069115;P199069115_3;C;1800;0;0;3600;1200;2340
P199069115;P199069115_4;D;1800;1200;0;3600;2400;2340
P199069115;P199069115_5;E;3600;0;0;5400;1200;2340
P199069115;P199069115_6;F;3600;1240;0;5400;2440;2340
P199069115;P199069115_7;G;5400;0;0;6600;2400;2460
P199069115;P199069115_8;H;6600;0;0;7800;2400;2460
P199069115;P199069115_9;I;7800;40;0;9600;1240;2340
P199069115;P199069115_10;J;7800;1240;0;9600;2440;2340
P199069115;P199069115_11;K;9600;0;0;10800;2400;2460
P199069115;P199069115_12;L;10800;0;0;13200;1200;2460
P199069115;P199069115_13;M;10800;1240;0;12600;2440;2340
