Item ident;Id truck;Id stack;Item code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
0090016200_14062023000627;P188345603;P188345603_1;A1;0;0;0;1675;2400;1200
0090016200_14062023000627;P188345603;P188345603_1;A2;0;0;1200;1675;2400;2355
0090016200_14062023000627;P188345603;P188345603_2;B1;1675;0;0;3350;2400;1200
0090016200_14062023000627;P188345603;P188345603_2;B2;1675;0;1200;3350;2400;2355
0090016200_14062023000627;P188345603;P188345603_3;C1;3350;0;0;5025;2400;1200
0090016200_14062023000627;P188345603;P188345603_3;C2;3350;0;1200;5025;2400;2355
0090016200_14062023000862;P188345603;P188345603_4;D1;5025;206;0;6225;1206;975
0090016200_14062023000862;P188345603;P188345603_4;D2;5025;206;975;6225;1206;1905
0090016200_14062023000862;P188345603;P188345603_4;D3;5025;206;1905;6225;1206;2835
0090016200_14062023021142;P188345603;P188345603_5;E1;6225;0;0;7235;1206;1085
0090016200_14062023021142;P188345603;P188345603_5;E2;6225;0;1085;7235;1206;2170
0090016200_14062023025834;P188345603;P188345603_6;F1;6225;1206;0;7235;2412;1185
0090016200_14062023021142;P188345603;P188345603_6;F2;6225;1206;1185;7235;2412;2270
0090016200_14062023000862;P188345603;P188345603_7;G1;7235;6;0;8235;1206;975
0090016200_14062023000862;P188345603;P188345603_7;G2;7235;6;975;8235;1206;1905
0090016200_14062023000862;P188345603;P188345603_7;G3;7235;6;1905;8235;1206;2835
0090016200_14062023021142;P188345603;P188345603_8;H1;7235;1206;0;8245;2412;1085
0090016200_14062023025834;P188345603;P188345603_8;H2;7235;1206;1085;8245;2412;2270
0090016200_14062023000862;P188345603;P188345603_9;I1;8235;206;0;9435;1206;975
0090016200_14062023000862;P188345603;P188345603_9;I2;8235;206;975;9435;1206;1905
0090016200_14062023000862;P188345603;P188345603_9;I3;8235;206;1905;9435;1206;2835
0090016200_14062023000498;P188345603;P188345603_10;J1;8245;1234;0;9255;2440;1085
0090016200_14062023021142;P188345603;P188345603_10;J2;8245;1234;1085;9255;2440;2170
0090016200_14062023025834;P188345603;P188345603_11;K1;9435;0;0;10445;1206;1185
0090016200_14062023021142;P188345603;P188345603_12;L1;9435;1206;0;10445;2412;1085
0090016200_14062023025834;P188345603;P188345603_12;L2;9435;1206;1085;10445;2412;2270
0090016200_14062023000862;P188345603;P188345603_13;M1;10445;6;0;11445;1206;975
0090016200_14062023000862;P188345603;P188345603_13;M2;10445;6;975;11445;1206;1905
0090016200_14062023000862;P188345603;P188345603_13;M3;10445;6;1905;11445;1206;2835
0090016200_14062023000862;P188345603;P188345603_14;N1;10445;1206;0;11445;2406;975
0090016200_14062023000862;P188345603;P188345603_14;N2;10445;1206;975;11445;2406;1905
0090016200_14062023000862;P188345603;P188345603_14;N3;10445;1206;1905;11445;2406;2835
0090016200_14062023000862;P188345603;P188345603_15;O1;11445;0;0;12445;1200;975
0090016200_14062023000862;P188345603;P188345603_16;P1;11445;1240;0;12445;2440;975
0090016200_14062023000862;P188345603;P188345603_16;P2;11445;1240;975;12445;2440;1905
0090016200_14062023000862;P188345603;P188345603_16;P3;11445;1240;1905;12445;2440;2835
0090016200_14062023000862;P188345603;P188345603_17;Q1;12445;0;0;13445;1200;975
0090016200_14062023000862;P188345603;P188345603_17;Q2;12445;0;975;13445;1200;1905
0090016200_14062023000862;P188345603;P188345603_17;Q3;12445;0;1905;13445;1200;2835
0090016200_14062023000862;P188345603;P188345603_18;R1;12445;1240;0;13445;2440;975
0090016200_14062023000862;P188345603;P188345603_18;R2;12445;1240;975;13445;2440;1905
0090016200_14062023000862;P188345603;P188345603_18;R3;12445;1240;1905;13445;2440;2835
