Id truck; Id stack; Stack code; X origin; Y origin; Z origin; X extremity; Y extremity; Z extremity
P233730301;P233730301_1;A;0;1300;0;1600;2500;2835
P233730301;P233730301_2;B;0;0;0;1600;1200;2835
P233730301;P233730301_3;C;1600;0;0;3200;1200;2835
P233730301;P233730301_4;D;1600;1300;0;3500;2500;1455
P233730301;P233730301_5;E;3200;0;0;4800;1200;1905
P233730301;P233730301_6;F;3500;1300;0;4500;2500;2835
P233730301;P233730301_7;G;4500;1300;0;5500;2500;2943
P233730301;P233730301_8;H;4800;0;0;5800;1200;2790
P233730301;P233730301_9;I;5500;1300;0;6500;2500;2835
P233730301;P233730301_10;J;5800;0;0;6800;1200;2835
P233730301;P233730301_11;K;6500;1300;0;7500;2500;2835
P233730301;P233730301_12;L;6800;0;0;7800;1200;2835
P233730301;P233730301_13;M;7500;1300;0;8500;2500;2835
P233730301;P233730301_14;N;7800;0;0;8800;1200;2872
P233730301;P233730301_15;O;8500;1300;0;9500;2500;2835
P233730301;P233730301_16;P;8800;0;0;9800;1200;2835
P233730301;P233730301_17;Q;9500;1300;0;10500;2500;2385
P233730301;P233730301_18;R;9800;0;0;10800;1200;2943
P233730301;P233730301_19;S;10500;1300;0;11500;2500;2865
P233730301;P233730301_20;T;10800;0;0;11800;1200;2835
P233730301;P233730301_21;U;11500;1300;0;12500;2500;2835
P233730301;P233730301_22;V;11800;0;0;12800;1200;2835
P233730301;P233730301_23;W;12500;1300;0;13500;2500;2610
P233730301;P233730301_24;X;12800;0;0;13800;1200;2754
P233730301;P233730301_25;Y;13500;1300;0;14500;2500;2160
P233730301;P233730301_26;Z;13800;0;0;14800;1200;2813
