Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P202770405;P202770405_1;A;0;0;0;1000;1200;2835
P202770405;P202770405_2;B;1000;1200;0;2200;2200;2835
P202770405;P202770405_3;C;2200;200;0;3400;1200;2835
P202770405;P202770405_4;D;2200;1200;0;3400;2200;2835
P202770405;P202770405_5;E;3400;100;0;4400;1300;2835
P202770405;P202770405_6;F;3400;1300;0;4400;2500;2835
P202770405;P202770405_7;G;4400;100;0;5400;1300;2835
P202770405;P202770405_8;H;4400;1300;0;5400;2500;2835
P202770405;P202770405_9;I;5400;300;0;6600;1300;2835
P202770405;P202770405_10;J;5400;1500;0;6600;2500;2835
P202770405;P202770405_11;K;6600;0;0;7600;1200;2835
P202770405;P202770405_12;L;7600;0;0;8800;1000;1905
P202770405;P202770405_13;M;7600;1200;0;8800;2200;1905
P202770405;P202770405_14;N;8800;100;0;9800;1300;2835
P202770405;P202770405_15;O;8800;1300;0;9800;2500;2835
P202770405;P202770405_16;P;9800;0;0;10800;1200;2835
P202770405;P202770405_17;Q;9800;1500;0;11000;2500;2835
P202770405;P202770405_18;R;10800;0;0;11800;1200;2835
P202770405;P202770405_19;S;11000;1300;0;12000;2500;2835
P202770405;P202770405_20;T;11800;0;0;12800;1200;2835
P202770405;P202770405_21;U;12000;1500;0;13200;2500;2835
P202770405;P202770405_22;V;12800;100;0;13800;1300;2835
P202770405;P202770405_23;W;13200;1300;0;14200;2500;2835
P202770405;P202770405_24;X;13800;0;0;14800;1200;2835
