Id truck;Id stack;Stack code;X origin;Y origin;Z origin;X extremity;Y extremity;Z extremity
P199069115;P199069115_1;A;0;0;0;1800;1200;2340
P199069115;P199069115_2;B;0;1200;0;1800;2400;2340
P199069115;P199069115_3;C;1800;0;0;4200;1200;2460
P199069115;P199069115_4;D;1800;1200;0;3600;2400;2340
P199069115;P199069115_5;E;3600;1200;0;5400;2400;2340
P199069115;P199069115_6;F;4200;0;0;6000;1200;2340
P199069115;P199069115_7;G;5400;1200;0;7800;2400;2460
P199069115;P199069115_8;H;6000;0;0;7800;1200;2340
P199069115;P199069115_9;I;7800;0;0;9600;1200;2340
P199069115;P199069115_10;J;7800;1200;0;9600;2400;2340
P199069115;P199069115_11;K;9600;0;0;11400;1200;2340
P199069115;P199069115_12;L;9600;1200;0;12000;2400;2460
P199069115;P199069115_13;M;12000;0;0;13200;2400;2460
