Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023000076;0001295511;;0090016200;G014B1;689219213R;SLI---2112;4;1206;1010;1083;223,220;0;GERB--0528_1206_1010;none;202307170000;202307201545;3;100
0090016200_08062023000454;0001295511;;0090016200;G014B1;969206542R;SLI---2112;1;1206;1010;1181;238,775;0;GERB--0528_1206_1010;none;202307180000;202307200845;25;100
0090016200_08062023001616;0001295511;;0090016200;G014B1;969720890R;SLI---2112;1;1206;1010;385;112,900;0;GERB--0528_1206_1010;none;202307180000;202307200845;17;100
0090016200_08062023002976;0001295511;;0090016200;G014B1;689219213R;SLI---2112;1;1206;1010;1083;223,220;0;GERB--0528_1206_1010;none;202307180000;202307200845;3;100
0090016200_08062023004070;0001295511;;0090016200;G014B1;689208220R;SLI---2112;2;1206;1010;1083;96,110;0;GERB--0528_1206_1010;none;202307180000;202307200845;2;100
0090016200_08062023005169;0001295511;;0090016200;G014B1;969300366R;SLI---2112;1;1206;1010;1181;122,900;0;GERB--0528_1206_1010;none;202307180000;202307200845;5;100
0090016200_08062023006057;0001295511;;0090016200;G014B1;969F51011R;SFDA--9438;1;1200;1000;975;143,940;45;GERB--1213_1200_1000;none;202307180000;202307200845;3;100
0090016200_08062023007385;0001295511;;0090016200;G014B1;969300366R;SLI---2112;1;1206;1010;1181;122,900;0;GERB--0528_1206_1010;none;202307170000;202307201545;5;100
0090016200_08062023007899;0001295511;;0090016200;G014B1;969124710R;SLI---2112;1;1206;1010;1181;150,400;0;GERB--0528_1206_1010;none;202307170000;202307201545;11;100
0090016200_08062023009261;0001295511;;0090016200;G014B1;969063492R;SLI---2112;2;1206;1010;1083;101,660;0;GERB--0528_1206_1010;none;202307170000;202307201545;3;100
0090016200_08062023010043;0001295511;;0090016200;G014B1;969102450R;SFDA--9438;3;1200;1000;975;143,940;45;GERB--1213_1200_1000;none;202307180000;202307200845;3;100
0090016200_08062023010149;0001295511;;0090016200;G014B1;969129934R;SLI---2112;1;1206;1010;1181;105,025;0;GERB--0528_1206_1010;none;202307180000;202307200845;3;100
0090016200_08062023011362;0001295511;;0090016200;G014B1;969300286R;SLI---2112;2;1206;1010;1083;100,310;0;GERB--0528_1206_1010;none;202307170000;202307201545;3;100
0090016200_08062023012150;0001295511;;0090016200;G014B1;969108095R;SFDA--9438;1;1200;1000;975;149,060;45;GERB--1213_1200_1000;none;202307170000;202307201545;3;100
0090016200_08062023012252;0001295511;;0090016200;G014B1;689213838R;SLI---2112;1;1206;1010;1083;217,685;0;GERB--0528_1206_1010;none;202307170000;202307201545;3;100
0090016200_08062023013246;0001295511;;0090016200;G014B1;969236028R;SLI---0770;2;1200;1000;975;148,808;45;GERB--1213_1200_1000;none;202307180000;202307200845;2;100
0090016200_08062023015779;0001295511;;0090016200;G014B1;969108110R;SFDA--9438;6;1200;1000;975;149,640;45;GERB--1213_1200_1000;none;202307180000;202307200845;3;100
0090016200_08062023018077;0001295511;;0090016200;G014B1;969076278R;SLI---2112;1;1206;1010;1083;101,660;0;GERB--0528_1206_1010;none;202307170000;202307201545;3;100
0090016200_08062023018712;0001295511;;0090016200;G014B1;969076278R;SLI---2112;1;1206;1010;1083;101,660;0;GERB--0528_1206_1010;none;202307180000;202307200845;3;100
0090016200_08062023018793;0001295511;;0090016200;G014B1;969065132R;SLI---2112;1;1206;1010;1083;98,510;0;GERB--0528_1206_1010;none;202307180000;202307200845;3;100
0090016200_08062023021987;0001295511;;0090016200;G014B1;969318484R;SLI---2112;1;1206;1010;1181;124,400;0;GERB--0528_1206_1010;none;202307170000;202307201545;6;100
0090016200_08062023022015;0001295511;;0090016200;G014B1;969315875R;SLI---2112;1;1206;1010;385;40,400;0;GERB--0528_1206_1010;none;202307170000;202307201545;6;100
0090016200_08062023023940;0001295511;;0090016200;G014B1;969065132R;SLI---2112;1;1206;1010;1083;98,510;0;GERB--0528_1206_1010;none;202307170000;202307201545;3;100
0090016200_08062023026191;0001295511;;0090016200;G014B1;969072869R;SLI---2112;1;1206;1010;1083;98,720;0;GERB--0528_1206_1010;none;202307180000;202307200845;3;100
0090016200_08062023028548;0001295511;;0090016200;G014B1;969063492R;SLI---2112;1;1206;1010;1083;101,660;0;GERB--0528_1206_1010;none;202307180000;202307200845;3;100
0090016200_08062023029203;0001295511;;0090016200;G014B1;969102450R;SFDA--9438;6;1200;1000;975;143,940;45;GERB--1213_1200_1000;none;202307170000;202307201545;3;100
0090016200_08062023029874;0001295511;;0090016200;G014B1;969108095R;SFDA--9438;1;1200;1000;975;149,060;45;GERB--1213_1200_1000;none;202307180000;202307200845;3;100
0090016200_08062023031044;0001295511;;0090016200;G014B1;969108110R;SFDA--9438;16;1200;1000;975;149,640;45;GERB--1213_1200_1000;none;202307170000;202307201545;3;100
0090016200_08062023033762;0001295511;;0090016200;G014B1;969235050R;SLI---0770;3;1200;1000;975;158,952;45;GERB--1213_1200_1000;none;202307180000;202307200845;3;100
0090016200_08062023034696;0001295511;;0090016200;G014B1;969236028R;SLI---0770;6;1200;1000;975;148,808;45;GERB--1213_1200_1000;none;202307170000;202307201545;2;100
