Id truck; Id stack; Stack code; X origin; Y origin; Z origin; X extremity; Y extremity; Z extremity
P180038101;P180038101_1;A;0;0;0;1920;1200;2955
P180038101;P180038101_2;B;0;1240;0;1920;2440;2955
P180038101;P180038101_3;C;1920;1240;0;3840;2440;2955
P180038101;P180038101_4;D;1920;0;0;3840;1200;2955
P180038101;P180038101_5;E;3840;0;0;5760;1200;2955
P180038101;P180038101_6;F;3840;1240;0;5760;2440;2955
P180038101;P180038101_7;G;5760;1240;0;7680;2440;2955
P180038101;P180038101_8;H;5760;0;0;7680;1200;2955
P180038101;P180038101_9;I;7680;0;0;9600;1200;2955
P180038101;P180038101_10;J;7680;1240;0;9600;2440;2955
P180038101;P180038101_11;K;9600;1240;0;11520;2440;2955
P180038101;P180038101_12;L;9600;0;0;11520;1200;2955
P180038101;P180038101_13;M;11520;0;0;13440;1200;2955
P180038101;P180038101_14;N;11520;1240;0;12520;2440;2835
