Item ident;Supplier code;Supplier dock;Plant code;Plant dock;Product code;Package code;Number of items;Length;Width;Height;Weight;Nesting height;Stackability code;Forced orientation;Earliest arrival time;Latest arrival time;Inventory cost;Max stackability
0090016200_08062023001088;0007204704;;0090016200;G043G;791217041R;ECM---5260;2;1920;1200;1500;240,370;45;GERB--1883_1920_1200;none;202306280000;202306291145;2;100
0090016200_08062023007649;0007204704;;0090016200;G043G;791216988R;ECM---5260;1;1920;1200;1500;255,704;45;GERB--1883_1920_1200;none;202306260000;202306291715;4;100
0090016200_08062023009138;0007204704;;0090016200;G043G;791204496R;ECM---8571;3;1920;1200;1500;249,258;45;GERB--1883_1920_1200;none;202306280000;202306291145;3;100
0090016200_08062023012014;0007204704;;0090016200;G043G;791204496R;ECM---8571;3;1920;1200;1500;249,258;45;GERB--1883_1920_1200;none;202306260000;202306291715;3;100
0090016200_08062023013084;0007204704;;0090016200;G043G;791217041R;ECM---5260;1;1920;1200;1500;240,370;45;GERB--1883_1920_1200;none;202306280000;202306291615;2;100
0090016200_08062023014880;0007204704;;0090016200;G043G;743153678R;SLI---0770;4;1200;1000;975;144,729;45;GERB--1213_1200_1000;none;202306280000;202306291145;1;100
0090016200_08062023019450;0007204704;;0090016200;G043G;791210624R;ECM---8572;3;1920;1200;1500;250,644;45;GERB--1883_1920_1200;none;202306280000;202306291145;3;100
0090016200_08062023021287;0007204704;;0090016200;G043G;791217041R;ECM---5260;4;1920;1200;1500;240,370;45;GERB--1883_1920_1200;none;202306260000;202306291715;2;100
0090016200_08062023023226;0007204704;;0090016200;G043G;791206530R;ECM---5259;5;1920;1200;1500;240,480;45;GERB--1883_1920_1200;none;202306260000;202306291715;2;100
0090016200_08062023032990;0007204704;;0090016200;G043G;791206530R;ECM---5259;3;1920;1200;1500;240,480;45;GERB--1883_1920_1200;none;202306280000;202306291145;2;100
0090016200_08062023034799;0007204704;;0090016200;G043G;791201168R;ECM---8571;1;1920;1200;1500;272,050;45;GERB--1883_1920_1200;none;202306260000;202306291715;5;100
